,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
9148,1,1,0,0,2,2,0,4,4,0,1,1,0,0
9149,15,14,1,0,36,34,2,280,778,50,24,18,6,0
9150,1,1,0,0,1,1,0,1,2,0,1,1,0,0
9151,5,5,0,0,6,6,0,19,19,0,2,2,0,0
9152,3,3,0,0,9,9,0,36,36,0,3,3,0,0
9153,3,3,0,0,3,3,0,3,3,0,1,1,0,0
9154,9,8,1,0,30,29,1,385,702,1,11,10,1,0
9155,3,2,1,0,12,11,1,29,26,3,2,1,1,0
9156,1,1,1,1,14,12,2,25,16,9,5,3,2,0
9157,8,4,0,0,82,41,0,576,288,0,1,1,0,0
9158,12,10,4,2,29,23,6,282,253,29,5,1,4,0
9159,3,2,1,0,4,3,1,20,11,18,4,2,2,0
9160,4,4,1,1,8,5,3,36,32,4,5,4,1,0
9161,2,2,0,0,26,26,0,36,36,0,1,1,0,0
9162,17,16,1,0,113,112,1,766,1509,4,78,77,1,0
9163,1,1,0,0,433,433,0,5111,5111,0,1,1,0,0
9164,10,9,1,0,16,13,3,70,64,6,5,4,1,0
9165,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9166,3,3,0,0,4,4,0,8,8,0,1,1,0,0
9167,12,12,0,0,17,17,0,230,1268,0,10,10,0,0
9168,86,83,3,0,357,354,3,3614,9447,443,214,209,5,0
9169,7,3,5,1,27,14,13,348,86,1366,9,2,7,0
9170,4,1,3,0,7,1,6,10,1,9,2,1,1,0
9171,14,14,0,0,26,26,0,73,113,0,13,13,0,0
9172,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9173,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9174,5,1,4,0,10,1,9,25,2,23,2,1,1,0
9175,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9176,2,2,0,0,4,4,0,10,10,0,2,2,0,0
9177,2,1,1,0,4,2,2,12,4,20,2,1,1,0
9178,22,22,0,0,36,36,0,335,335,0,4,4,0,0
9179,5,2,3,0,32,4,28,206,18,188,2,1,1,0
9180,11,1,11,1,23,1,22,93,1,92,2,1,1,0
9181,27,27,0,0,81,81,0,948,1069,0,11,11,0,0
9182,5,2,3,0,8,2,6,26,18,8,2,1,1,0
9183,131,126,0,0,634,629,0,2717,2701,0,24,24,0,0
9184,5,2,3,0,7,2,5,19,2,31,5,2,3,0
9185,5,3,2,0,5,3,2,309,903,8,4,3,1,0
9186,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9187,20,15,6,1,28,22,6,112,51,61,3,1,2,0
9188,1,1,1,1,5,4,1,7,6,1,3,2,1,0
9189,1,0,1,0,3,0,3,14,0,14,1,0,1,0
9190,14,0,14,0,91,0,91,101,0,101,1,0,1,0
9191,7,1,7,1,42,10,32,719,11,725,5,1,4,0
9192,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9193,1,0,1,0,1,0,1,4,0,4,1,0,1,0
9194,5,5,1,1,37,36,1,352,694,10,8,7,1,0
9195,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9196,7,2,6,1,16,2,14,38,2,36,4,1,3,0
9197,4,0,4,0,10,0,10,36,0,36,2,0,2,0
9198,18,0,18,0,295,0,295,1295,0,1295,14,0,14,0
9199,1,1,0,0,4,4,0,7,7,0,3,3,0,0
9200,4,3,2,1,18,6,12,126,27,99,3,2,1,0
9201,1,0,1,0,5,0,5,5,0,5,5,0,5,0
9202,36,0,36,0,280,0,280,1549,0,2245,44,0,44,0
9203,5,0,5,0,29,0,29,38,0,38,6,0,6,0
9204,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9205,2,2,0,0,15,15,0,30,30,0,1,1,0,0
9206,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9207,4,2,2,0,612,608,4,1348,1344,4,3,1,2,0
9208,29,0,29,0,39,0,39,24346,0,154863,112,0,112,0
9209,33,32,1,0,63,62,1,341,1283,1,83,82,1,0
9210,3,2,1,0,9,8,1,10,9,1,5,4,1,0
9211,3,3,0,0,3,3,0,25,25,0,1,1,0,0
9212,46,45,1,0,158,154,4,931,1313,22,42,41,1,0
9213,2,2,1,1,16,15,1,20,23,1,12,11,1,0
9214,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9215,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9216,3,2,1,0,4,3,1,7,6,1,3,2,1,0
9217,7,3,4,0,17,9,8,111,73,38,3,2,1,0
9218,27,27,0,0,225,225,0,7564,7850,0,76,76,0,0
9219,12,12,1,1,40,39,1,344,536,2,26,25,1,0
9220,1,1,0,0,3,3,0,3,3,0,1,1,0,0
9221,17,2,15,0,17,2,15,20,2,18,3,2,1,0
9222,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9223,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9224,1,0,1,0,1,0,1,1,0,2,1,0,1,0
9225,3,3,0,0,27,27,0,338,338,0,1,1,0,0
9226,5,1,4,0,5,1,4,3191,1,3190,2,1,1,0
9227,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9228,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9229,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9230,3,0,3,0,4,0,4,18,0,18,1,0,1,0
9231,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9232,144,3,141,0,491,21,470,13868,147,15992,69,1,68,0
9233,1,0,1,0,2,0,2,2,0,2,2,0,2,0
9234,9,9,0,0,9,9,0,9,9,0,2,2,0,0
9235,6,6,1,1,8,7,1,13,24,2,7,6,1,0
9236,3,3,0,0,4,4,0,126,126,0,1,1,0,0
9237,2,1,1,0,2,1,1,3,4,2,2,1,1,0
9238,1,1,0,0,5,5,0,8,8,0,1,1,0,0
9239,1,1,0,0,14,14,0,113,113,0,1,1,0,0
9240,3,3,0,0,8,8,0,47,87,0,3,3,0,0
9241,2,2,1,1,8,7,1,78,154,2,7,6,1,0
9242,5,0,5,0,11,0,11,55,0,55,1,0,1,0
9243,3,0,3,0,191,0,191,1575,0,1575,2,0,2,0
9244,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9245,3,3,0,0,8,8,0,13,13,0,1,1,0,0
9246,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9247,3,2,1,0,11,10,1,18,34,2,2,1,1,0
9248,2,2,0,0,2,2,0,2,2,0,1,1,0,0
9249,2,1,1,0,20,2,18,83,2,132,4,1,3,0
9250,1,0,1,0,2,0,2,14,0,14,1,0,1,0
9251,2,1,1,0,10,7,3,32,10,22,2,1,1,0
9252,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9253,14,3,11,0,91,17,74,337,22,334,14,2,12,0
9254,12,12,0,0,54,54,0,144,144,0,1,1,0,0
9255,18,10,8,0,28,17,11,236,225,11,4,2,2,0
9256,5,4,1,0,17,16,1,47,46,1,4,3,1,0
9257,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9258,2,2,0,0,2,2,0,2,2,0,1,1,0,0
9259,17,2,15,1,21,2,17,82,24,59,7,1,6,0
9260,1,1,1,1,4,1,3,5,2,8,2,1,1,0
9261,22,13,9,0,340,71,269,18077,253,17824,2,1,1,0
9262,2,2,1,1,9,8,1,50,49,1,8,7,1,0
9263,2,2,0,0,2,2,0,2,2,0,1,1,0,0
9264,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9265,2,1,1,0,6,5,1,6,5,1,2,1,1,0
9266,12,11,1,0,22,15,7,88,45,58,9,7,2,0
9267,3,3,0,0,4,4,0,18,18,0,1,1,0,0
9268,6,6,0,0,9,9,0,126,126,0,1,1,0,0
9269,3,1,2,0,3,1,2,34,12,22,2,1,1,0
9270,8,8,0,0,15,15,0,8115,8441,0,15,15,0,0
9271,4,3,1,0,4,3,1,78,76,30,4,3,1,0
9272,1,1,0,0,2,2,0,10,10,0,1,1,0,0
9273,3,3,0,0,3,3,0,35,101,0,4,4,0,0
9274,2,1,1,0,20,12,8,118,94,35,4,1,3,0
9275,6,6,1,1,25,24,1,83,80,3,7,6,1,0
9276,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9277,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9278,2,2,0,0,7,7,0,9,9,0,7,7,0,0
9279,1,0,1,0,2,0,2,13,0,13,1,0,1,0
9280,1,1,1,1,5,4,1,6,5,1,5,4,1,0
9281,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9282,17,1,16,0,34,3,31,1191,7,2206,11,1,10,0
9283,16,16,1,1,81,80,1,488,601,2,28,27,1,0
9284,3,1,2,0,3,1,2,10,8,2,3,1,2,0
9285,2,2,1,1,5,4,1,5,4,1,5,4,1,0
9286,1,1,0,0,1,1,0,27,27,0,1,1,0,0
9287,2,1,1,0,3,2,1,29,18,11,2,1,1,0
9288,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9289,3,3,0,0,10,10,0,234,234,0,1,1,0,0
9290,1,1,1,1,8,7,1,8,7,1,7,6,1,0
9291,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9292,36,16,2,0,254,116,11,2390,1863,29,42,39,3,0
9293,2,0,2,0,5,0,5,19,0,45,4,0,4,0
9294,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9295,3,3,0,0,4,4,0,6,6,0,1,1,0,0
9296,2,0,2,0,6,0,6,7,0,7,1,0,1,0
9297,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9298,33,0,33,0,199,0,199,749,0,1129,13,0,13,0
9299,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9300,5,0,5,0,5,0,5,21,0,21,1,0,1,0
9301,27,18,9,0,56,46,10,383,490,10,15,14,1,0
9302,1,1,0,0,7,7,0,11,11,0,1,1,0,0
9303,5,2,3,0,7,3,4,13,3,10,2,1,1,0
9304,22,4,19,1,58,23,35,529,258,348,5,2,3,0
9305,27,27,1,1,70,68,2,114,112,2,4,3,1,0
9306,5,4,1,0,9,5,4,22,28,16,5,4,1,0
9307,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9308,3,0,3,0,3,0,3,5,0,5,3,0,3,0
9309,3,2,1,0,34,32,2,51,47,4,2,1,1,0
9310,1,1,0,0,3,3,0,3,3,0,1,1,0,0
9311,8,6,2,0,10,8,2,90,15,75,7,6,1,0
9312,5,5,0,0,10,10,0,159,159,0,2,2,0,0
9313,11,11,0,0,19,19,0,178,270,0,9,9,0,0
9314,3,1,2,0,4,2,2,6,3,3,3,2,1,0
9315,16,14,2,0,52,46,6,258,273,15,24,22,2,0
9316,6,6,0,0,6,6,0,7,7,0,6,6,0,0
9317,5,5,0,0,11,11,0,66,66,0,1,1,0,0
9318,4,0,4,0,4,0,4,1161,0,1161,1,0,1,0
9319,2,2,0,0,3,3,0,49,97,0,3,3,0,0
9320,76,76,2,2,132,126,6,434,298,157,9,8,1,0
9321,20,19,1,0,111,99,12,445,428,17,2,1,1,0
9322,5,3,2,0,7,3,4,13,8,5,4,3,1,0
9323,18,18,0,0,81,81,0,580,622,0,11,11,0,0
9324,9,8,1,0,59,51,8,233,197,64,10,7,3,0
9325,1,1,0,0,5,5,0,28,28,0,1,1,0,0
9326,7,1,6,0,7,1,6,500,1,499,7,1,6,0
9327,805,798,7,0,822,798,24,358353,358307,54,8,1,7,0
9328,130,130,0,0,708,708,0,10764,34992,0,372,372,0,0
9329,2,1,0,0,2,1,0,16,8,0,1,1,0,0
9330,12,12,1,1,36,35,1,169,644,1,26,25,1,0
9331,20,0,20,0,108,0,108,1999,0,2207,40,0,40,0
9332,4,4,0,0,25,25,0,68,68,0,1,1,0,0
9333,3,0,3,0,3,0,3,17,0,17,2,0,2,0
9334,1,1,0,0,2,2,0,2,2,0,2,2,0,0
9335,17,17,0,0,67,67,0,80,87,0,8,8,0,0
9336,2,1,1,0,2,1,1,3,8,2,3,2,1,0
9337,2,2,0,0,3,3,0,6,6,0,1,1,0,0
9338,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9339,3,2,1,0,38,37,1,220,219,1,6,5,1,0
9340,6,6,0,0,11,11,0,652,652,0,6,6,0,0
9341,1,1,0,0,1,1,0,4,4,0,1,1,0,0
9342,1,0,1,0,3,0,3,37,0,37,1,0,1,0
9343,22,20,2,0,1036,1029,7,6385,13046,18,6,5,1,0
9344,25,25,0,0,74,74,0,1618,1665,0,13,13,0,0
9345,86,85,2,1,182,179,3,17896,17940,84,43,38,5,0
9346,135,135,0,0,3507,3507,0,40707,313174,0,76,76,0,0
9347,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9348,99,0,99,0,99,0,99,99,0,99,1,0,1,0
9349,12,9,3,0,29,22,7,76,63,13,7,6,1,0
9350,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9351,128,4,124,0,571,34,537,1730,123,1648,14,2,12,0
9352,8,4,4,0,19,13,6,136,72,64,3,2,1,0
9353,4,4,1,1,190,189,1,375,864,1,252,251,1,0
9354,1,1,0,0,5,5,0,13,13,0,1,1,0,0
9355,2,1,2,1,3,1,2,3,1,2,3,1,2,0
9356,7,7,0,0,16,16,0,58,126,0,20,20,0,0
9357,1,1,0,0,2,2,0,27,27,0,1,1,0,0
9358,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9359,119,117,2,0,529,526,3,14513,89934,74,265,261,4,0
9360,1,1,0,0,3,3,0,22,22,0,1,1,0,0
9361,6,0,1,0,6,0,1,6,0,1,1,0,1,0
9362,4,0,4,0,12,0,12,62,0,442,22,0,22,0
9363,2,2,0,0,15,15,0,87,87,0,1,1,0,0
9364,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9365,29,0,29,0,86,0,86,2073,0,2854,17,0,17,0
9366,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9367,2,1,1,0,2,1,1,13,7,6,2,1,1,0
9368,7,7,1,1,19,17,2,84,74,19,8,6,2,0
9369,4,4,0,0,15,15,0,30,30,0,1,1,0,0
9370,2,2,0,0,7,7,0,52,52,0,1,1,0,0
9371,1,0,1,0,4,0,4,5,0,7,5,0,5,0
9372,1,1,0,0,8,8,0,12,12,0,1,1,0,0
9373,409,405,4,0,418,408,10,89847,89692,155,2,1,1,0
9374,3,0,3,0,3,0,3,3,0,3,1,0,1,0
9375,111,0,110,0,288,0,287,8040,0,43145,102,0,102,0
9376,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9377,1,1,0,0,1,1,0,3,6,0,2,2,0,0
9378,10,3,7,0,29,10,19,90,19,71,9,3,6,0
9379,4,2,3,1,8,2,6,20,8,12,5,2,3,0
9380,20,20,0,0,30,30,0,1195,3777,0,5,5,0,0
9381,1,1,0,0,1,1,0,5,5,0,1,1,0,0
9382,1,1,0,0,30,30,0,179,358,0,1,1,0,0
9383,3,2,1,0,5,4,1,7,6,1,2,1,1,0
9384,1,1,0,0,1,1,0,6,6,0,1,1,0,0
9385,4,0,4,0,5,0,5,12,0,12,5,0,5,0
9386,2,0,2,0,3,0,3,5,0,5,2,0,2,0
9387,1,1,0,0,1,1,0,5,5,0,1,1,0,0
9388,3,3,2,2,65,60,5,149,137,12,4,3,1,0
9389,1,0,1,0,1,0,1,1,0,2,1,0,1,0
9390,140,140,1,1,713,712,1,11561,28553,1,221,220,1,0
9391,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9392,37,36,1,0,37,36,1,37,36,1,2,1,1,0
9393,15,14,1,0,35,34,1,133,331,1,15,14,1,0
9394,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9395,39,39,0,0,368,368,0,930,4546,0,37,37,0,0
9396,5,5,0,0,112,112,0,240,676,0,7,7,0,0
9397,4,3,1,0,4,3,1,8,5,3,4,3,1,0
9398,66,3,63,0,424,7,417,2740,8,2732,4,2,2,0
9399,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9400,12,6,6,0,109,60,49,700,710,703,16,9,7,0
9401,6,6,0,0,49,49,0,1919,1919,0,1,1,0,0
9402,9,9,0,0,37,37,0,151,151,0,1,1,0,0
9403,1,1,0,0,4,4,0,10,20,0,1,1,0,0
9404,4,2,2,0,17,12,5,113,69,44,2,1,1,0
9405,7,6,1,0,22,21,1,58,65,1,6,5,1,0
9406,1,1,0,0,1,1,0,5,5,0,1,1,0,0
9407,1,1,0,0,4,4,0,7,7,0,4,4,0,0
9408,1,0,1,0,1,0,1,128,0,128,1,0,1,0
9409,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9410,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9411,3,2,1,0,10,3,7,70,15,55,3,2,1,0
9412,2,1,2,1,13,4,9,23,10,20,15,6,9,0
9413,15,1,14,0,44,1,43,94,6,88,2,1,1,0
9414,2,2,0,0,7,7,0,17,17,0,2,2,0,0
9415,4,0,4,0,7,0,7,24,0,24,6,0,6,0
9416,2,2,0,0,2,2,0,5,5,0,2,2,0,0
9417,2,2,0,0,2,2,0,3,3,0,1,1,0,0
9418,4,0,4,0,6,0,6,25,0,25,4,0,4,0
9419,1,1,0,0,4,4,0,9,9,0,1,1,0,0
9420,1,0,1,0,1,0,1,3,0,3,1,0,1,0
9421,1,1,0,0,9,9,0,49,49,0,1,1,0,0
9422,19,12,7,0,82,70,12,686,262,424,3,2,1,0
9423,4,3,1,0,4,3,1,10,8,2,4,3,1,0
9424,4,2,4,2,15,3,12,43,23,31,6,3,3,0
9425,5,5,0,0,6,6,0,9,9,0,1,1,0,0
9426,4,2,3,1,9,3,6,39,63,6,4,3,1,0
9427,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9428,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9429,19,0,19,0,85,0,85,445,0,540,22,0,22,0
9430,8,2,2,0,24,2,10,72,4,32,2,1,1,0
9431,14,14,0,0,35,35,0,97,132,0,7,7,0,0
9432,8,4,4,0,10,5,5,14,11,5,7,5,2,0
9433,1,1,0,0,2,2,0,3,3,0,1,1,0,0
9434,2,1,1,0,4,1,3,15,2,13,2,1,1,0
9435,2,1,1,0,13,10,3,36,26,10,2,1,1,0
9436,8,8,0,0,26,26,0,52,52,0,1,1,0,0
9437,4,3,1,0,9,8,1,17,16,1,3,2,1,0
9438,8,8,0,0,61,61,0,556,3786,0,16,16,0,0
9439,11,10,1,0,24,23,1,140,143,12,9,7,2,0
9440,1,1,0,0,2,2,0,3,3,0,1,1,0,0
9441,11,11,0,0,56,56,0,3171,6154,0,3,3,0,0
9442,32,30,2,0,167,160,7,620,579,41,9,8,1,0
9443,96,0,96,0,1151,0,1151,17441,0,109826,99,0,99,0
9444,5,2,3,0,5,2,3,15,3,12,3,2,1,0
9445,22,22,2,2,48,41,7,512,491,27,9,8,1,0
9446,13,12,1,0,92,86,6,255,271,8,4,3,1,0
9447,3,3,0,0,5,5,0,11,11,0,1,1,0,0
9448,2,1,1,0,2,1,1,10,8,2,2,1,1,0
9449,5,5,0,0,14,14,0,28,28,0,2,2,0,0
9450,2,2,0,0,33,33,0,79,79,0,1,1,0,0
9451,62,43,22,3,290,92,198,621,261,415,22,21,1,0
9452,3,2,1,0,5,4,1,9,8,1,2,1,1,0
9453,47,47,0,0,195,195,0,279,279,0,1,1,0,0
9454,14,14,1,1,31,30,1,98,97,1,9,8,1,0
9455,1,1,0,0,1,1,0,1,2,0,1,1,0,0
9456,6,5,1,0,8,6,2,28,26,2,2,1,1,0
9457,49,9,40,0,289,34,255,5067,299,6737,70,6,64,0
9458,3,3,0,0,6,6,0,7,7,0,1,1,0,0
9459,21,21,1,1,407,405,2,2549,5926,70,71,70,1,0
9460,4,1,3,0,5,1,4,6,1,5,2,1,1,0
9461,2,2,0,0,5,5,0,5,5,0,1,1,0,0
9462,2,1,1,0,4,2,2,54,48,6,3,1,2,0
9463,5,5,0,0,6,6,0,14,14,0,5,5,0,0
9464,2,1,0,0,2,1,0,8,2,0,1,1,0,0
9465,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9466,3,1,2,0,3,1,2,3,1,2,2,1,1,0
9467,2,0,2,0,3,0,3,39,0,39,1,0,1,0
9468,130,0,130,0,581,0,581,10913,0,25501,137,0,137,0
9469,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9470,1,0,1,0,1,0,1,1,0,2,1,0,1,0
9471,35,5,32,2,126,14,112,378,40,371,16,1,15,0
9472,7,4,3,0,15,12,3,420,32,660,8,5,3,0
9473,1,1,0,0,1,1,0,2,4,0,1,1,0,0
9474,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9475,1,0,1,0,1,0,1,4,0,4,1,0,1,0
9476,9,9,1,1,51,50,1,1129,2084,1,10,9,1,0
9477,4,3,1,0,14,13,1,45,44,1,8,7,1,0
9478,110,0,110,0,564,0,564,3834,0,8608,145,0,145,0
9479,5,5,0,0,6,6,0,76,76,0,1,1,0,0
9480,5,0,5,0,17,0,17,158,0,158,7,0,7,0
9481,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9482,24,23,1,0,31,30,1,59,45,19,15,14,1,0
9483,1,1,0,0,1,1,0,8,8,0,1,1,0,0
9484,1,1,1,1,7,1,6,8,1,9,8,1,7,0
9485,2,2,0,0,5,5,0,5,5,0,1,1,0,0
9486,4,3,1,0,6,4,2,10,7,3,5,3,2,0
9487,3,3,0,0,4,4,0,298,298,0,3,3,0,0
9488,25,25,1,1,111,107,4,1067,1476,4,31,30,1,0
9489,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9490,2,1,1,0,73,59,14,326,466,186,2,1,1,0
9491,5,0,5,0,17,0,17,23,0,23,1,0,1,0
9492,2,2,0,0,2,2,0,6,6,0,1,1,0,0
9493,1,1,0,0,1,1,0,1,2,0,1,1,0,0
9494,1,1,1,1,42,41,1,52,57,1,41,40,1,0
9495,1,1,1,1,2,1,1,2,1,1,2,1,1,0
9496,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9497,6,1,5,0,6,1,5,149,13,482,6,1,5,0
9498,2,2,0,0,2,2,0,2,4,0,2,2,0,0
9499,4,2,2,0,8,4,4,26,21,5,4,2,2,0
9500,3,2,1,0,4,2,2,89,165,6,3,2,1,0
9501,6,6,0,0,8,8,0,111,111,0,1,1,0,0
9502,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9503,9,8,1,0,17,16,1,159,316,2,6,5,1,0
9504,4,4,0,0,4,4,0,57,57,0,3,3,0,0
9505,1,1,0,0,2,2,0,9,9,0,1,1,0,0
9506,7,5,2,0,39,5,34,244,10,234,4,3,1,0
9507,1,1,1,1,17,16,1,25,24,1,2,1,1,0
9508,1,0,1,0,1,0,1,7,0,7,1,0,1,0
9509,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9510,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9511,9,9,0,0,14,14,0,20,20,0,1,1,0,0
9512,2,2,0,0,7,7,0,44,79,0,2,2,0,0
9513,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9514,3,2,1,0,7,2,5,9,3,6,3,1,2,0
9515,1,1,0,0,1,1,0,4,4,0,1,1,0,0
9516,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9517,4,4,0,0,6,6,0,35,35,0,3,3,0,0
9518,1,1,0,0,2,2,0,2,2,0,1,1,0,0
9519,1,0,1,0,2,0,2,6,0,6,2,0,2,0
9520,6,2,4,0,7,3,4,52,10,42,1,1,1,0
9521,33,20,15,2,266,246,20,581,391,201,10,4,6,0
9522,2,2,0,0,2,2,0,4,4,0,1,1,0,0
9523,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9524,4,4,0,0,6,6,0,121,286,0,6,6,0,0
9525,93,1,93,1,153,1,152,4926,1,8095,33,1,32,0
9526,3,0,2,0,3,0,2,66,0,61,2,0,2,0
9527,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9528,2,2,0,0,3,3,0,8,8,0,1,1,0,0
9529,137,137,0,0,769,769,0,15625,63677,0,399,399,0,0
9530,13,8,5,0,19,14,5,89,14,75,5,3,2,0
9531,5,0,5,0,30,0,30,218,0,218,1,0,1,0
9532,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9533,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9534,7,7,1,1,37,36,1,39,38,1,2,1,1,0
9535,1,1,0,0,1,1,0,9,9,0,1,1,0,0
9536,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9537,5,5,1,1,10,9,1,19,20,18,2,1,1,0
9538,2,1,1,0,2,1,1,43,123,2,4,3,1,0
9539,7,6,1,0,8,7,1,33,39,6,4,3,1,0
9540,1,1,1,1,3,2,1,4,2,2,2,1,1,0
9541,1,1,1,1,3,1,2,13,11,2,3,1,2,0
9542,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9543,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9544,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9545,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9546,4,0,4,0,5,0,5,5,0,5,1,0,1,0
9547,8,1,8,1,11,1,10,144,1,143,3,1,2,0
9548,2,1,1,0,11,10,1,27,26,1,2,1,1,0
9549,2,2,0,0,5,5,0,270,469,0,4,4,0,0
9550,2,2,0,0,6,6,0,13,19,0,2,2,0,0
9551,6,5,1,0,11,6,5,13,12,14,4,3,1,0
9552,1,1,0,0,1,1,0,4,4,0,1,1,0,0
9553,14,9,6,1,77,70,7,320,249,71,2,1,1,0
9554,1,1,0,0,3,3,0,11,11,0,1,1,0,0
9555,4,4,0,0,4,4,0,2518,2518,0,2,2,0,0
9556,2,2,0,0,3,3,0,5,5,0,3,3,0,0
9557,7,7,0,0,11,11,0,44,44,0,2,2,0,0
9558,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9559,2,2,0,0,15,15,0,50,50,0,2,2,0,0
9560,162,150,12,0,207,150,57,7736,7478,275,15,2,13,0
9561,1,1,0,0,3,3,0,3,3,0,2,2,0,0
9562,6,6,0,0,10,10,0,219,219,0,6,6,0,0
9563,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9564,1,1,0,0,1,1,0,2,2,0,1,1,0,0
9565,9,9,0,0,18,18,0,70,70,0,3,3,0,0
9566,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9567,40,6,35,1,128,16,111,24927,149,24778,19,1,18,0
9568,1,1,0,0,4,4,0,6,6,0,1,1,0,0
9569,2,2,0,0,10,10,0,33,33,0,1,1,0,0
9570,4,1,3,0,11,5,6,73,27,46,2,1,1,0
9571,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9572,2,0,2,0,3,0,3,72,0,72,1,0,1,0
9573,6,0,6,0,51,0,51,262,0,299,7,0,7,0
9574,6,5,1,0,114,113,1,179,352,6,5,4,1,0
9575,3,0,3,0,3,0,3,3,0,3,3,0,3,0
9576,15,4,11,0,57,10,47,1077,258,819,2,1,1,0
9577,4,2,3,1,6,3,3,44,25,33,4,3,1,0
9578,2,0,2,0,2,0,2,2,0,2,2,0,2,0
9579,3,2,1,0,6,4,2,13,20,6,2,1,1,0
9580,5,0,5,0,9,0,9,78,0,78,2,0,2,0
9581,2,2,0,0,18,18,0,79,191,0,9,9,0,0
9582,2,2,0,0,4,4,0,55,55,0,1,1,0,0
9583,1,1,0,0,3,3,0,10,10,0,2,2,0,0
9584,1,1,0,0,1,1,0,10,20,0,1,1,0,0
9585,9,9,0,0,27,27,0,893,893,0,3,3,0,0
9586,1,1,0,0,1,1,0,1,1,0,1,1,0,0
9587,36,24,12,0,144,100,44,1741,782,1288,19,17,2,0
9588,23,22,1,0,87,86,1,530,563,4,18,17,1,0
9589,4,3,1,0,16,11,5,44,33,11,2,1,1,0
9590,24,24,0,0,48,48,0,106,108,0,9,9,0,0
9591,9,0,9,0,9,0,9,613,0,1273,5,0,5,0
9592,3,2,1,0,4,2,2,28,15,26,4,2,2,0
9593,51,7,44,0,58,14,44,6259,131,6128,2,2,1,0
