Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,tech,SVMSmote,1,0.9,0.25,0.49,0.33,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.91,0.28,0.54,0.37,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.91,0.28,0.54,0.37,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.91,0.28,0.54,0.37,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.91,0.97,0.92,0.95,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.91,0.28,0.54,0.37,0.73,0.91,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.9,0.26,0.52,0.35,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.9,0.26,0.52,0.34,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.9,0.26,0.52,0.35,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.9,0.26,0.52,0.34,0.72,0.9,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.94,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.9,0.26,0.54,0.35,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.94,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.9,0.26,0.54,0.35,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.94,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.9,0.26,0.54,0.35,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.94,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.9,0.26,0.54,0.35,0.73,0.9,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.89,0.97,0.91,0.94,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.89,0.25,0.54,0.34,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.89,0.97,0.91,0.94,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.89,0.24,0.54,0.34,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.89,0.97,0.91,0.94,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.89,0.25,0.54,0.34,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.89,0.97,0.91,0.94,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.89,0.24,0.54,0.34,0.72,0.89,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.9,0.98,0.92,0.95,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.9,0.27,0.58,0.37,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.9,0.98,0.92,0.95,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.9,0.27,0.58,0.37,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.9,0.98,0.92,0.95,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.9,0.27,0.58,0.37,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.9,0.98,0.92,0.95,0.75,0.9,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
