,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
11174,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,6,2,4,30,22,8,3,2,1,0
11175,4,0,4,6,0,6,10,10,10,0,0,0,10,0,10,0,14,0,14,0,136,0,136,1671,0,4562,49,0,49,0
11176,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,8,1,7,0,14,1,13,75,11,64,4,1,3,0
11177,0,0,0,14,12,2,0,0,0,14,12,2,7,6,1,0,4,4,1,1,39,38,1,57,112,2,8,7,1,0
11178,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,5,0,5,0,13,0,13,128,0,128,2,0,2,0
11179,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,11,0,11,19,0,19,2,0,2,0
11180,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,7,7,0,2,2,0,0
11181,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,21,21,0,0,138,138,0,1625,2282,0,11,11,0,0
11182,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,74,74,0,2,2,0,0
11183,0,0,0,5,4,1,2,1,1,3,3,0,5,4,1,0,8,7,2,1,32,28,4,113,149,4,7,6,1,0
11184,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,6,6,0,1,1,0,0
11185,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,9,9,0,973,973,0,1,1,0,0
11186,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,13,13,0,0,39,39,0,70,70,0,4,4,0,0
11187,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,21,21,0,1,1,0,0
11188,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,108,0,108,334,0,334,1,0,1,0
11189,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,1,1,1,1,6,4,2,10,4,11,5,2,3,0
11190,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,16,5,12,1,1145,26,1119,6009,168,6817,5,2,3,0
11191,0,0,0,74,74,2,0,0,0,74,74,0,37,37,1,1,13,13,1,1,140,139,1,378,770,4,49,48,1,0
11192,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
11193,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,2,1,0,12,3,3,14,4,3,2,1,1,0
11194,0,0,0,7,7,0,7,0,7,0,0,0,7,7,0,0,3,3,0,0,7,7,0,9,11,0,7,7,0,0
11195,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,4,0,4,0,6,0,6,18,0,18,3,0,3,0
11196,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,82,80,2,0,88,86,2,350,305,47,6,5,1,0
11197,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,1,1,1,1,6,2,4,7,2,5,3,2,1,0
11198,4,0,4,0,0,0,4,4,3,0,0,0,4,0,4,0,51,0,51,0,207,0,207,309,0,321,8,0,8,0
11199,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,5,3,2,56,28,28,2,1,1,0
11200,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,8,8,0,1,1,0,0
11201,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,10,0,10,25,0,25,1,0,1,0
11202,1,0,1,3,3,0,1,0,0,3,3,0,4,3,1,0,4,3,1,0,7,5,2,22,8,14,4,3,1,0
11203,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,3,3,0,1,1,0,0
11204,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11205,2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,7,6,1,0,42,40,2,200,215,2,10,9,1,0
11206,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,29,22,7,124,174,10,6,5,1,0
11207,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,36,1,35,0,52,1,51,1268,2,1266,3,1,2,0
11208,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,3,4,0,25,10,15,56,35,29,8,1,7,0
11209,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,2,0,15,13,2,114,29,85,2,1,1,0
11210,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,4,0,2,0,28,0,14,86,0,43,2,0,2,0
11211,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,18,1,17,0,107,2,105,751,4,1195,10,1,9,0
11212,2,0,2,25,0,25,27,27,27,0,0,0,27,0,27,0,493,0,493,0,1112,0,1112,41944,0,46080,184,0,184,0
11213,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,38,38,0,0,47,47,0,120,154,0,9,9,0,0
11214,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,12,12,0,48,80,0,2,2,0,0
11215,2,0,2,3,0,3,5,5,5,0,0,0,5,0,5,0,11,0,11,0,19,0,19,78,0,78,8,0,8,0
11216,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,5,5,0,1,1,0,0
11217,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,8,0,8,34,0,34,1,0,1,0
11218,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,2,0,7,4,3,25,27,10,3,2,1,0
11219,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,399,399,0,1,1,0,0
11220,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,1,3,0,18,1,17,92,1,91,2,1,1,0
11221,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,7,7,0,1,1,0,0
11222,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,33,19,19,5,174,86,88,1352,1010,860,41,24,17,0
11223,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,7,7,0,24,34,0,3,3,0,0
11224,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,14,14,0,2,2,0,0
11225,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,13,13,0,130,130,0,2,2,0,0
11226,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,4,1,3,0,8,2,6,29,2,27,3,1,2,0
11227,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,10,9,2,1,18,15,3,56,47,17,9,6,3,0
11228,2,2,1,5,5,0,1,0,0,6,6,0,7,7,1,1,40,38,3,1,110,101,9,845,1508,131,35,32,3,0
11229,1,1,0,11,10,1,1,0,0,11,11,0,12,11,1,0,26,25,1,0,201,200,1,626,680,4,32,31,1,0
11230,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,3,1,2,0,15,1,14,85,61,24,4,1,3,0
11231,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,9,0,9,1,0,1,0
11232,0,0,0,10,8,2,0,0,0,10,8,2,5,4,1,0,7,7,1,1,25,24,1,340,660,20,8,7,1,0
11233,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,6,0,6,6,0,6,2,0,2,0
11234,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,129,0,129,0,327,0,327,1219,0,1607,22,0,22,0
11235,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,22,22,0,1,1,0,0
11236,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,27,13,14,0,122,48,74,770,285,610,12,2,10,0
11237,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,6360,6360,0,1,1,0,0
11238,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,16,16,0,1,1,0,0
11239,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
11240,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,7,6,1,0,25,24,1,141,114,77,4,4,1,0
11241,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11242,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,18,0,18,0,37,0,37,357,0,357,1,0,1,0
11243,3,3,1,17,17,0,2,1,1,18,18,0,20,20,1,1,127,119,8,0,742,713,29,13605,13736,994,73,61,12,0
11244,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
11245,6,6,0,22,21,1,1,0,0,27,27,0,28,27,1,0,111,111,1,1,326,325,1,5350,6294,6,49,48,1,0
11246,1,1,1,2,1,1,1,0,0,2,1,1,3,2,2,1,14,4,10,0,76,16,60,272,158,183,11,8,3,0
11247,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,1,3,0,6,3,3,11,4,7,2,1,1,0
11248,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,23,7,16,0,40,9,31,1407,1136,577,9,1,8,0
11249,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1,0
11250,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,56,56,0,249,249,0,1,1,0,0
11251,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,5,5,0,1,1,0,0
11252,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
11253,0,0,0,6,6,0,6,0,6,0,0,0,3,3,0,0,19,19,0,0,56,56,0,476,1568,0,18,18,0,0
11254,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,8,8,1,1,57,51,6,93,87,18,6,5,1,0
11255,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,1,2,0,10,7,3,57,230,3,7,6,1,0
11256,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,13,13,0,39,39,0,1,1,0,0
11257,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,11,11,0,0,47,47,0,156,156,0,1,1,0,0
11258,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,104,104,0,157,157,0,1,1,0,0
11259,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,11,11,0,119,119,0,2,2,0,0
11260,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11261,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,20,19,1,0,97,93,4,361,347,14,4,3,1,0
11262,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,8,8,0,1,1,0,0
11263,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,4,3,2,1,7,3,4,53,20,33,5,3,2,0
11264,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,21,42,0,2,2,0,0
11265,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,1,0,9,8,1,230,329,62,2,2,1,0
11266,1,0,1,22,1,21,1,1,1,22,0,22,23,1,22,0,141,2,141,2,4082,2,4080,36252,12,53731,130,2,128,0
11267,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,6,5,1,0,21,20,1,21,40,2,2,1,1,0
11268,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
11269,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,4,0,4,1,0,1,0
11270,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
11271,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,3,1,0,1,0
11272,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11273,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,8,7,1,0,15,13,2,312,306,6,5,4,1,0
11274,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,13,0,13,165,0,207,6,0,6,0
11275,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,23,0,23,0,96,0,96,905,0,905,1,0,1,0
11276,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,24,13,11,1,1,1,0
11277,13,13,0,264,263,1,1,0,0,276,276,0,277,276,1,0,2603,2603,1,1,16500,16499,1,203180,526578,1,2325,2324,1,0
11278,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
11279,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,162,5,158,1,700,38,662,5563,857,6557,55,1,54,0
11280,2,0,2,3,0,3,5,5,4,0,0,0,5,0,5,0,14,0,14,0,343,0,343,2491,0,2491,7,0,7,0
11281,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,10,2,8,28,2,26,3,1,2,0
11282,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
11283,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,4,3,2,1,6,4,2,45,43,2,4,2,2,0
11284,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,96,96,0,1,1,0,0
11285,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,13,12,1,186,183,3,2,1,1,0
11286,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11287,0,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,11,11,0,0,24,24,0,128,128,0,3,3,0,0
11288,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,25,25,0,3,3,0,0
11289,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11290,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,3,0,3,10,0,10,1,0,1,0
11291,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,2,0,4,1,3,110,1,109,2,1,1,0
11292,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,72,72,0,143,143,0,1,1,0,0
11293,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,1,0,0,2,1,0,2,1,0,1,1,0,0
11294,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,61,61,0,157,157,0,6,6,0,0
11295,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,5,4,1,0,12,6,6,18,23,6,10,9,1,0
11296,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,18,11,8,1,35,14,21,54,30,30,8,7,1,0
11297,3,0,3,5,0,5,8,8,7,0,0,0,8,0,8,0,314,0,314,0,930,0,930,10892,0,12405,50,0,50,0
11298,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11299,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,20,13,7,0,123,84,39,732,476,256,10,9,1,0
11300,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11301,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,35,35,0,114,114,0,1,1,0,0
11302,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,88,87,1,0,276,269,7,38840,81032,18,4,3,1,0
11303,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,331,331,0,1,1,0,0
11304,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,32,96,0,3,3,0,0
11305,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11306,0,0,0,9,8,1,1,0,0,8,8,0,9,8,1,0,99,98,1,0,280,277,3,7474,8760,4,38,37,1,0
11307,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,6,5,1,0,9,8,1,18,17,1,3,2,1,0
11308,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,107,3,103,1,456,40,410,1917,122,1761,3,1,2,0
11309,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,7,7,1,1,32,28,4,7197,7201,4,11,10,1,0
11310,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,11,11,0,1,1,0,0
11311,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,11,11,0,1,1,0,0
11312,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
11313,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11314,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,3,1,2,0,3,1,2,8,2,14,3,1,2,0
11315,0,0,0,3,3,1,2,1,1,1,1,0,3,3,1,1,19,18,1,0,85,84,1,511,685,1,8,7,1,0
11316,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,4,2,2,8,2,6,2,1,1,0
11317,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,21,21,0,2,2,0,0
11318,0,0,0,2,0,2,2,2,1,0,0,0,2,0,2,0,3,0,3,0,8,0,8,8,0,8,3,0,3,0
11319,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,24,24,0,37,37,0,1,1,0,0
11320,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,13,0,13,1,0,1,0
11321,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11322,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,3,2,1,0,7,6,1,11,20,2,3,2,1,0
11323,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,10,0,10,10,0,10,1,0,1,0
11324,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,9,9,0,52,52,0,1,1,0,0
11325,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,5,1,4,2,1,1,0
11326,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11327,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,10,10,0,59,67,0,2,2,0,0
11328,2,2,0,12,12,0,14,0,14,0,0,0,14,14,0,0,21,21,0,0,57,57,0,116,120,0,16,16,0,0
11329,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,2,0,2,1,0,1,0
11330,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,6,0,6,1,0,1,0
11331,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,10,10,0,12,12,0,2,2,0,0
11332,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,37,37,0,63,63,0,1,1,0,0
11333,3,3,0,5,4,1,1,0,0,7,7,0,8,7,1,0,1,1,1,1,9,7,2,14,12,2,8,7,1,0
11334,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,6,2,1,48,13,35,59,24,35,3,2,1,0
11335,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,4,4,0,0,37,37,0,42,42,0,4,4,0,0
11336,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11337,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,18,18,0,1,1,0,0
11338,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
11339,1,0,1,3,2,1,1,1,1,3,1,2,4,2,2,0,4,3,1,0,15,13,2,43,45,2,6,4,2,0
11340,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,28,28,0,69,91,0,6,6,0,0
11341,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,19,1,18,2,1,1,0
11342,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,23,22,1,0,114,110,4,478,462,20,4,1,3,0
11343,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11344,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11345,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1,0
11346,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,10,9,1,0,16,15,1,56,55,1,4,3,1,0
11347,2,1,2,0,0,0,1,1,0,1,0,1,2,1,2,1,20,2,9,1,38,6,13,3700,6,1844,6,1,5,0
11348,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,16,15,1,0,42,39,3,77,79,4,6,5,1,0
11349,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,9,5,4,50,11,39,2,1,1,0
11350,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
11351,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11352,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,4,2,3,1,20,6,14,29,10,23,5,2,3,0
11353,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
11354,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,4,0,4,121,0,121,3,0,3,0
11355,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,5,5,0,1,1,0,0
11356,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
11357,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,4,2,2,0,7,2,5,40,31,9,3,1,2,0
11358,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,9,4,5,0,61,6,55,217,77,157,5,3,2,0
11359,1,1,0,7,7,1,1,0,0,7,7,0,8,8,1,1,91,91,6,6,294,286,8,1017,1278,32,47,45,2,0
11360,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,31,43,0,2,2,0,0
11361,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
11362,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,8,0,8,0,82,0,82,124,0,248,1,0,1,0
11363,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
11364,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,34,34,0,0,75,75,0,188,188,0,1,1,0,0
11365,3,1,3,0,0,0,1,1,1,2,0,2,3,1,3,1,4,4,1,1,9,6,3,46,80,6,7,3,4,0
11366,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,1,0,66,24,42,216,45,171,2,1,1,0
11367,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,4,4,0,2,2,0,0
11368,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,5,0,5,31,0,67,3,0,3,0
11369,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,14,3,11,0,27,15,12,298,265,35,5,3,2,0
11370,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,16,15,1,0,31,30,1,135,139,16,10,9,1,0
11371,0,0,0,16,16,2,0,0,0,16,16,0,8,8,1,1,21,20,1,0,62,61,1,289,932,4,28,27,1,0
11372,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,3,3,1,1,7,7,1,4001,15978,7976,6,5,1,0
11373,1,1,0,6,6,0,7,0,7,0,0,0,7,7,0,0,20,20,0,0,69,69,0,304,488,0,23,23,0,0
11374,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
11375,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,19,19,0,2,2,0,0
11376,1,1,1,9,2,8,1,1,1,9,2,7,10,3,9,2,62,4,58,0,112,11,101,1147,253,1127,36,6,30,0
11377,7,7,0,36,36,1,1,0,0,42,42,0,43,43,1,1,70,70,1,1,375,369,6,2705,8710,85,160,157,3,0
11378,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,10,10,0,10,10,0,1,1,0,0
11379,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
11380,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,2,1,1,0,3,1,2,4,4,4,2,1,1,0
11381,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,7,6,2,1,15,10,5,145,139,6,2,1,1,0
11382,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,16,0,16,1,0,1,0
11383,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,54,1,106,3,1,2,0
11384,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,46,90,0,2,2,0,0
11385,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,19,18,1,0,68,65,3,778,773,9,6,5,1,0
11386,3,3,0,74,74,1,1,0,0,76,76,0,77,77,1,1,130,130,1,1,787,786,1,4930,16914,1,291,290,1,0
11387,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
11388,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
11389,8,0,8,32,0,32,40,40,40,0,0,0,40,0,40,0,18,0,18,0,44,0,44,3073,0,9354,71,0,71,0
11390,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,4,4,0,5,7,0,5,5,0,0
11391,0,0,0,2,0,2,2,2,1,0,0,0,2,0,2,0,7,0,7,0,92,0,92,753,0,753,2,0,2,0
