,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
21661,21662,16,67883,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,13,9,4,0,67,63,4,889,446,443,1,1,1
45723,45724,46,14319,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
107,108,2,875,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,12,1,11,0,96,15,81,400,98,337,6,2,4
51374,51375,55,77467,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,9,0,9,72,0,72,1,0,1
62954,62955,76,123459,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
22480,22481,17,22708,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
10265,10266,9,100791,0,0,0,0,8,8,2,0,0,0,8,8,0,4,4,1,1,29,24,6,1,82,57,25,1347,2512,182,10,9,1
20005,20006,16,21348,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,4,0,4,13,0,20,3,0,3
75638,75639,101,131356,0,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,15,14,1,0,48,47,1,130,164,2,13,12,1
11044,11045,12,17826,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,17,15,2,0,36,34,2,232,1190,12,14,12,2
20176,20177,16,23588,0,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,8,7,2,1,14,7,7,47,38,9,5,4,1
14898,14899,13,58605,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,18,3,0,0,36,6,0,216,36,0,2,2,0
29816,29817,23,20646,0,2,2,0,2,2,0,4,0,4,0,0,0,4,4,0,0,2,2,0,0,4,4,0,4,4,0,4,4,0
61135,61136,71,83979,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
13406,13407,13,44528,0,2,0,2,21,1,21,1,1,1,22,0,22,23,1,23,1,56,9,47,0,507,9,498,1637,37,1640,93,1,92
65088,65089,79,104604,0,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,69,68,1,0,326,319,7,1160,1181,66,20,19,1
54291,54292,57,75084,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,14,14,0,36,36,0,1,1,0
35601,35602,29,92264,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,15,0,15,0,21,0,21,250,0,440,6,0,6
14497,14498,13,56321,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0
51129,51130,55,77009,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,2,0,2,2,0,2
1338,1339,2,45985,0,3,3,1,1,1,0,2,1,1,2,2,0,4,4,1,1,48,45,4,1,432,425,7,1764,1560,693,7,5,2
55149,55150,57,92032,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
10719,10720,12,3311,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
2004,2005,7,7537,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
56338,56339,63,32505,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
16331,16332,13,76830,0,1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,12,1,11,0,341,1,340,2487,3,2484,6,1,5
66596,66597,79,113619,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,20,20,0,118,118,0,1,1,0
16521,16522,13,77690,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,404,404,0,1610,1610,0,1,1,0
16143,16144,13,75145,0,3,0,3,3,0,3,6,6,6,0,0,0,6,0,6,0,50,0,50,0,534,0,534,1953,0,2767,57,0,57
25163,25164,19,9086,0,0,0,0,3,2,3,0,0,0,3,2,1,3,2,3,2,44,9,35,0,75,27,48,320,27,326,22,3,19
21072,21073,16,43972,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,16,16,0,91,205,0,7,7,0
12176,12177,13,12028,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,1,2,0,12,1,5,24,7,5,4,1,3
35022,35023,28,67532,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1,1,1,1,5,3,2,49,14,69,3,1,2
41463,41464,42,3375,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
62746,62747,76,122712,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,7,0,28,0,28,93,0,105,6,0,6
39911,39912,33,17427,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0
61986,61987,76,121144,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,15,0,15,29,0,29,1,0,1
12733,12734,13,27347,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
33749,33750,24,83459,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
21537,21538,16,53838,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,7,0,7,28,0,32,3,0,3
76582,76583,101,142665,0,3,3,0,10,10,0,13,0,13,0,0,0,13,13,0,0,36,36,0,0,143,143,0,758,989,0,45,45,0
45867,45868,46,14762,0,4,4,0,6,5,1,1,0,0,9,9,0,10,9,1,0,62,60,2,0,205,202,3,1058,2854,6,92,91,1
67209,67210,81,112101,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,1,0,29,28,1,29,28,1,2,1,1
15455,15456,13,63046,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,56,56,0,103,106,0,9,9,0
28203,28204,21,24040,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,5,0,5,0,9,0,9,16,0,16,1,0,1
2186,2187,7,8141,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
39108,39109,33,1925,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,6,6,0,1,1,0
34625,34626,25,98721,0,1,1,0,11,11,1,2,1,1,10,10,0,12,12,1,1,183,182,1,0,1068,1066,2,9679,22443,2,124,123,1
12180,12181,13,12134,0,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,4,2,1,1,6,2,1,18,3,6,3,2,1
77366,77367,102,129419,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
52674,52675,57,28255,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,4,1,1,17,16,1,35,34,1,3,2,1
28297,28298,21,86795,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,2,1,1,2,1,1
57285,57286,63,67266,0,0,0,0,4,1,3,2,1,1,2,0,2,4,1,3,0,3,1,3,1,86,2,84,163,3,160,5,2,3
19188,19189,16,7650,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,5,5,0,23,11,12,385,49,841,10,3,7
22536,22537,17,23290,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,1,4,0,10,3,7,59,11,48,2,1,1
72071,72072,90,125967,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,12,12,0,38,38,0,2,2,0
55023,55024,57,91132,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,19,0,19,24,0,24,1,0,1
7990,7991,9,45507,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,2,1,1,0,2,1,1,2,2,2,2,1,1
51263,51264,55,77288,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
8160,8161,9,46696,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,4,0,1,1,0
47315,47316,48,2959,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,8,7,1,218,385,20,4,3,1
13566,13567,13,47738,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0
37352,37353,32,69663,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,43,12,39,4,3,1
43572,43573,42,101730,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,19,3,16,74,5,69,2,1,1
68642,68643,88,112191,0,1,1,1,1,1,0,2,1,1,0,0,0,2,2,1,1,7,6,1,0,8,7,1,12,11,1,3,2,1
14452,14453,13,56050,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,31,31,0,0,93,93,0,96,98,0,2,2,0
30126,30127,23,21959,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
66875,66876,81,104639,0,1,1,1,8,8,0,1,1,0,8,8,0,9,9,1,1,29,28,1,0,43,42,1,24997,87731,3,72,72,1
51340,51341,55,77419,0,2,0,2,0,0,0,2,2,1,0,0,0,2,0,2,0,7,0,7,0,43,0,43,229,0,229,4,0,4
18109,18110,13,106915,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
45929,45930,46,15178,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,26,0,26,27,0,27,1,0,1
55768,55769,59,52317,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,54,54,0,1,1,0
24452,24453,17,96680,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,174,0,174,1,0,1
58516,58517,68,66668,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,9,2,2,64,60,4,291,279,12,6,5,1
4213,4214,7,74748,0,4,0,4,9,0,9,13,13,13,0,0,0,13,0,13,0,8,0,8,0,51,0,51,209,0,281,24,0,24
41059,41060,40,15498,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,18,18,0,1,1,0
3554,3555,7,73399,0,0,0,0,5,0,5,5,5,5,0,0,0,5,0,5,0,4,0,4,0,5,0,5,12,0,12,5,0,5
36398,36399,30,91538,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0
15543,15544,13,64088,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,4,0,4,1,0,1
60636,60637,70,99906,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
25658,25659,19,40500,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,12,2,11,1,23,9,14,331,33,755,6,3,3
46651,46652,46,93474,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
2816,2817,7,72421,0,0,0,0,6,0,6,6,6,6,0,0,0,6,0,6,0,4,0,4,0,16,0,16,36,0,42,6,0,6
54779,54780,57,76418,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,12,12,0,1,1,0
5204,5205,8,4065,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
25068,25069,19,4085,0,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,39,39,0,275,496,0,5,5,0
34041,34042,25,26638,0,0,0,0,2,1,2,1,1,0,1,0,1,2,1,2,1,16,5,13,2,28,5,23,31,5,28,5,2,3
26895,26896,19,78191,0,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,8,7,1,0,44,43,1,213,210,3,6,5,1
64560,64561,78,106925,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,4,4,0,0,16,16,0,18,21,0,9,9,0
14923,14924,13,58653,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,1,0,0,18,3,0,48,8,0,1,1,0
33907,33908,25,20438,0,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,4,4,0,2,2,0
11024,11025,12,17165,0,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,15,15,0,0,276,276,0,10121,16455,0,19,19,0
48472,48473,50,3009,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,2,0,5,3,2,15,3,12,4,2,2
19329,19330,16,9372,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,11,0,15,3,0,3
44066,44067,44,107410,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,25,1,24,0,113,5,108,2182,76,2106,2,1,1
25827,25828,19,44153,0,2,0,2,2,2,1,1,1,1,3,1,2,4,2,3,1,21,4,16,0,41,6,34,417,11,493,12,3,9
59396,59397,70,62742,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,10,0,10,1,0,1
22739,22740,17,27115,0,1,0,1,3,3,0,1,0,0,3,3,0,4,3,1,0,13,7,8,2,35,10,25,434,106,328,6,5,1
41028,41029,40,15285,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,269,269,0,17544,17544,0,1,1,0
74007,74008,99,128343,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1
8332,8333,9,48163,0,0,0,0,24,24,2,0,0,0,24,24,0,12,12,1,1,21,21,1,1,68,67,1,600,1234,2,19,18,1
26906,26907,19,78829,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,9,9,0,16,16,0,2,2,0
21237,21238,16,46063,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,8,8,0,92,228,0,7,7,0
15153,15154,13,59334,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,2,0,0,12,6,0,88,44,0,1,1,0
7522,7523,9,40663,0,0,0,0,10,10,2,0,0,0,10,10,0,5,5,1,1,83,82,1,0,198,197,1,2655,11458,4,31,30,1
41679,41680,42,13003,0,1,1,0,17,16,1,2,1,1,16,16,0,18,17,1,0,307,307,1,1,644,643,1,3482,4573,6,92,91,1
23796,23797,17,68129,0,3,3,0,6,6,0,9,0,9,0,0,0,9,9,0,0,52,52,0,0,205,205,0,1243,2079,0,20,20,0
27235,27236,19,80424,0,1,1,0,6,5,1,1,0,0,6,6,0,7,6,1,0,25,25,1,1,136,135,1,424,527,2,11,10,1
56395,56396,63,32688,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,9,9,0,2,2,0
11246,11247,12,24026,0,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,5,3,4,2,12,8,4,27,29,4,3,2,1
26086,26087,19,52970,0,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,11,11,0,0,27,27,0,125,125,0,6,6,0
44794,44795,45,72045,0,1,0,1,13,0,13,14,14,14,0,0,0,14,0,14,0,148,0,147,0,7280,0,7278,44667,0,46057,100,0,100
61622,61623,76,120372,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,77,77,0,455,507,0,4,4,0
54516,54517,57,75595,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,3,1,12,6,6,2,1,1
72435,72436,94,109757,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1
16146,16147,13,75174,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
1183,1184,2,37945,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,73,1,72,168,1,167,2,1,1
49769,49770,55,36532,0,3,3,0,10,9,1,1,0,0,12,12,0,13,12,1,0,70,69,1,0,288,285,3,2012,3692,12,120,118,2
1172,1173,2,37629,0,4,4,0,5,4,1,1,0,0,8,8,0,9,8,1,0,157,155,2,0,813,808,5,8017,10792,266,48,45,3
50985,50986,55,76572,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,6,4,2,170,18,152,2,1,1
18444,18445,14,70140,0,3,3,0,60,59,1,1,0,0,62,62,0,63,62,1,0,151,151,2,2,1439,1431,8,10902,12627,39,185,184,1
25572,25573,19,36477,0,1,1,0,4,1,3,0,0,0,5,2,3,5,2,3,0,29,9,21,1,81,22,59,3000,229,3520,27,4,23
73892,73893,99,127751,0,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,10,8,2,0,17,13,4,39,25,14,3,2,1
30753,30754,23,26979,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,14,14,0,26,26,0,1,1,0
62657,62658,76,122516,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,8,0,8,1,0,1
12573,12574,13,25125,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,5,4,1,2,1,1
42504,42505,42,83894,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,8,7,1,0,27,26,1,122,137,29,4,3,1
62064,62065,76,121300,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,12,12,0,64,64,0,1,1,0
9109,9110,9,90519,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,2,1,1,0,2,1,1,7,2,24,3,1,2
9665,9666,9,98283,0,0,0,0,4,4,2,0,0,0,4,4,0,2,2,1,1,3,2,1,0,5,3,2,18,14,22,3,2,1
1043,1044,2,31500,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
60540,60541,70,99551,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,9,9,0,3,3,0
45426,45427,46,12249,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
6133,6134,9,11769,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,5,1,4,0,12,1,11,85,90,80,4,1,3
38238,38239,32,92638,0,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,7,4,3,0,10,7,3,60,56,6,5,3,2
76096,76097,101,132901,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
7980,7981,9,45424,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
29212,29213,23,19244,0,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,1,1,1,1,7,4,3,7,4,3,7,4,3
1834,1835,7,1582,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
70768,70769,90,102759,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,7,0,7,1,0,1
68893,68894,88,113412,0,3,1,2,2,0,2,1,1,1,4,0,4,5,1,4,0,9,1,8,0,25,1,24,65,2,63,6,1,5
60243,60244,70,94418,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,19,19,0,1,1,0
2599,2600,7,10155,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,12,12,0,1,1,0
58682,58683,70,34239,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,27,27,0,1,1,0
73624,73625,99,127392,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,32,3,29,0,58,3,55,79,3,76,2,1,1
39217,39218,33,5852,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,2,3,1,33,3,30,214,16,198,3,1,2
33837,33838,25,11228,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,59,58,1,0,68,67,1,2627,2626,1,6,5,1
22613,22614,17,25088,0,2,1,1,2,2,0,1,0,0,3,3,0,4,3,1,0,19,4,15,0,29,8,21,1062,23,1039,6,3,3
77338,77339,101,144113,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
45731,45732,46,14356,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,17,17,0,0,47,47,0,267,273,0,2,2,0
6931,6932,9,27817,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,2,1,1,0,7,2,5,45,14,76,2,1,1
23804,23805,17,69104,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,2,5,0,15,4,11,64,6,58,2,1,1
76225,76226,101,133397,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,12,11,1,0,74,72,2,2303,2292,11,2,1,1
5301,5302,8,53277,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,8,7,1,124,170,36,3,2,1
13709,13710,13,48481,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,4,4,0,1,1,0
62569,62570,76,122256,0,2,2,1,4,4,0,2,1,1,4,4,0,6,6,1,1,73,67,6,0,488,478,10,2761,3383,180,58,53,5
60827,60828,71,31202,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,26,26,0,40,43,0,3,3,0
70257,70258,89,116143,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,3,3,0,1,1,0
54535,54536,57,75628,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0
76138,76139,101,133015,0,2,2,0,7,6,1,2,1,1,7,7,0,9,8,1,0,49,48,1,0,389,387,2,1282,1844,17,37,36,1
26552,26553,19,64441,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,3,4,0,25,10,15,56,35,29,8,1,7
38569,38570,32,95701,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
67658,67659,87,109304,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,8,8,0,12,12,0,1,1,0
75506,75507,101,131012,0,2,2,0,66,65,1,1,0,0,67,67,0,68,67,1,0,178,178,1,1,1062,1058,4,7136,16365,116,311,309,2
34792,34793,28,5849,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
41874,41875,42,15401,0,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,8,7,1,0,21,19,2,124,110,14,5,4,1
54122,54123,57,73755,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,3,1,1,6,6,1,171,171,165,1,1,1
41539,41540,42,5353,0,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,10,8,2,0,21,18,3,83,58,42,11,9,2
708,709,2,27190,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,2,3,0,18,4,14,103,24,79,3,2,1
20969,20970,16,43312,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,3,3,0,2,2,0
66057,66058,79,111942,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
30712,30713,23,26287,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
31107,31108,23,66513,0,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,2,0,2,0,6,0,6,7,0,9,7,0,7
21513,21514,16,52809,0,7,7,1,14,14,1,0,0,0,21,21,0,21,21,2,2,78,78,2,2,257,252,5,1309,2965,56,73,69,4
16413,16414,13,77224,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,5,5,0,1,1,0
2911,2912,7,72524,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,6,6,0,2,2,0
17382,17383,13,82000,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,29,53,0,3,3,0
44536,44537,45,41375,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,5,0,5,21,0,21,2,0,2
77742,77743,103,130537,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,3,2,10,5,5,29,17,12,2,1,1
61654,61655,76,120410,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,6,0,6,24,0,24,1,0,1
12982,12983,13,29533,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,7,7,0,2,2,0
36645,36646,31,85612,0,1,0,1,9,0,9,10,10,9,0,0,0,10,0,10,0,240,0,240,0,2269,0,2269,25087,0,25479,41,0,41
74111,74112,101,127833,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,10,3,7,0,16,9,7,373,116,257,3,1,2
64443,64444,78,106191,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,37,74,0,2,2,0
32581,32582,23,101527,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,3,3,0,3,3,0
40151,40152,36,66276,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,38,38,0,91,103,0,9,9,0
12640,12641,13,25919,0,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,3,3,1,1,4,3,1,5,4,1,4,3,1
48527,48528,50,3675,0,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,11,8,4,1,21,17,4,130,77,53,5,4,1
13868,13869,13,50619,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,2,1,1,2,1,1
68290,68291,88,108817,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
2921,2922,7,72535,0,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,4,1,3,0,9,1,8,42,1,49,5,1,4
57277,57278,63,66896,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,1,4,0,12,1,11,499,34,943,4,2,2
5810,5811,9,6486,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,2,1,1,0,20,19,1,218,628,2,3,2,1
