,ms_id,n_chunks,n_conf_chunks,loc_conf,loc_safe,avg_loc_chunks,avg_loc_conf_chunks,avg_loc_safe_chunks
309,4407.0,53.0,0.0,0.0,1938.0,36.56603773584906,0.0,36.56603773584906
310,4409.0,153.0,2.0,135.0,231.0,2.392156862745098,67.5,1.5298013245033113
311,4412.0,42.0,6.0,24.0,48.0,1.7142857142857142,4.0,1.3333333333333333
312,4414.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0
313,4419.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
314,4432.0,442.0,2.0,38.0,726.0,1.7285067873303168,19.0,1.65
315,4443.0,7.0,1.0,6.0,11.0,2.4285714285714284,6.0,1.8333333333333333
316,4449.0,324.0,12.0,48.0,16644.0,51.51851851851852,4.0,53.34615384615385
317,4465.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
318,4471.0,168.0,0.0,0.0,300.0,1.7857142857142858,0.0,1.7857142857142858
319,4486.0,2952.0,42.0,582.0,43830.0,15.044715447154472,13.857142857142858,15.061855670103093
320,4487.0,34.0,0.0,0.0,162.0,4.764705882352941,0.0,4.764705882352941
321,4489.0,48.0,0.0,0.0,227.0,4.729166666666667,0.0,4.729166666666667
322,4493.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0
323,4498.0,6.0,0.0,0.0,20.0,3.3333333333333335,0.0,3.3333333333333335
324,4511.0,4.0,1.0,6.0,3.0,2.25,6.0,1.0
325,4513.0,2.0,0.0,0.0,3.0,1.5,0.0,1.5
326,4552.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
327,4584.0,4.0,0.0,0.0,15.0,3.75,0.0,3.75
328,4621.0,12.0,0.0,0.0,12.0,1.0,0.0,1.0
329,4628.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
330,4713.0,585.0,2.0,12.0,1013.0,1.7521367521367521,6.0,1.7375643224699828
331,4731.0,92.0,1.0,6.0,550.0,6.043478260869565,6.0,6.043956043956044
332,4740.0,108.0,0.0,0.0,276.0,2.5555555555555554,0.0,2.5555555555555554
333,4773.0,18.0,0.0,0.0,57.0,3.1666666666666665,0.0,3.1666666666666665
334,4778.0,121.0,1.0,6.0,244.0,2.0661157024793386,6.0,2.033333333333333
335,4810.0,35.0,1.0,6.0,34.0,1.1428571428571428,6.0,1.0
