,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
51494,51495,55,77752,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,14,6,9,99,38,60,2,1,1
18629,18630,14,93763,1,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,14,12,4,2,131,128,4,302,387,15,6,5,1
58372,58373,68,32470,1,2,2,0,7,7,1,2,1,1,7,7,0,9,9,1,1,12,12,1,1,386,386,1,1095,1252,2,29,28,1
11282,11283,12,24551,1,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,11,6,7,2,59,10,50,608,157,1080,8,3,5
28692,28693,23,18131,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,11,11,1,35,29,5,2,1,1
59818,59819,70,63250,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,24,18,6,92,58,41,5,1,4
26090,26091,19,53025,1,3,1,3,9,0,9,1,1,1,11,0,11,12,1,12,1,79,16,68,5,255,51,207,6631,96490,2928,96,47,49
17039,17040,13,81124,1,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,21,5,15,2,385,175,210,7308,307,6986,9,3,6
34410,34411,25,72217,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,4,1,1,28,28,1,110,98,11,2,1,1
42354,42355,42,66877,1,0,0,0,26,1,25,1,1,1,25,0,25,26,1,25,0,141,2,140,1,402,2,401,3147,10,3168,67,1,66
40441,40442,36,69925,1,2,0,2,9,4,5,0,0,0,11,4,7,11,4,7,0,19,8,14,3,46,18,29,340,69,298,18,8,10
64889,64890,78,108446,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1,1,1,1,2,2,1,7,4,6,3,1,2
17565,17566,13,82434,1,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,27,15,17,5,288,236,53,977,1112,150,12,4,8
5396,5397,8,53721,1,1,1,0,10,0,10,1,1,1,10,0,10,11,1,10,0,7,1,7,1,102,5,98,430,19,725,31,3,28
63208,63209,77,103449,1,2,1,2,5,0,5,1,1,1,6,0,6,7,1,7,1,19,5,16,2,114,58,57,1079,635,1474,30,3,27
34316,34317,25,69150,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,868,595,278,5,1737,661,1080,107024,83383,23632,6,2,4
63998,63999,78,103740,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,11,11,1,1,26,25,2,170,187,7,8,6,2
14879,14880,13,58565,1,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,30,3,4,2,714,96,32,4764,485,386,11,7,4
40359,40360,36,68696,1,4,1,3,15,0,15,1,1,1,18,0,18,19,1,18,0,42,3,40,1,193,4,190,1256,160,1100,31,2,29
35296,35297,29,5011,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,13,5,12,4,48,15,34,440,87,345,14,5,9
15003,15004,13,58847,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,30,11,5,1,196,85,14,794,343,63,11,5,6
50130,50131,55,43320,1,4,4,1,14,14,0,1,0,0,17,17,0,18,18,1,1,125,124,4,3,747,721,27,3858,6223,1587,326,318,8
41264,41265,40,68088,1,2,1,2,19,0,19,1,1,1,20,0,20,21,1,21,1,75,9,71,5,706,37,672,25781,2119,55933,109,3,106
66808,66809,81,103555,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,1,3,1,35,12,29,358,148,249,6,1,5
44783,44784,45,69449,1,1,1,1,4,1,4,2,1,1,3,0,3,5,2,5,2,47,8,42,3,290,27,261,2389,1798,2955,27,15,13
10712,10713,12,2919,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,12,6,8,2,27,17,11,397,195,222,5,1,4
27734,27735,19,116525,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,16,12,7,3,76,59,19,244,212,49,14,11,3
71289,71290,90,110464,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,3,1,303,6,298,16305,8142,8237,6,4,2
11515,11516,12,71699,1,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,118,117,3,2,728,718,11,24221,37910,5497,63,61,2
11260,11261,12,24220,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,14,10,6,2,43,22,22,313,107,259,9,5,4
27663,27664,19,114860,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,33,6,29,2,136,7,130,793,38,1283,27,3,24
24093,24094,17,79325,1,3,2,2,3,2,1,2,1,1,4,2,2,6,4,3,1,500,495,12,7,1164,1124,46,2368,2413,160,26,21,5
40319,40320,36,67999,1,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,32,31,3,2,217,209,9,23759,23998,16,16,13,3
70753,70754,89,141975,1,3,0,3,15,1,14,1,1,1,17,0,17,18,1,17,0,221,3,219,1,1018,8,1013,11178,34,12168,43,7,36
11425,11426,12,68439,1,1,1,0,9,8,1,1,0,0,9,9,0,10,9,1,0,114,114,1,1,561,549,13,2031,2103,156,80,79,1
68843,68844,88,113162,1,5,4,3,4,3,1,0,0,0,9,7,2,9,7,4,2,81,59,24,2,243,153,91,1236,951,483,36,16,20
33563,33564,24,53761,1,1,0,1,70,2,68,1,0,0,70,2,68,71,2,69,0,63,3,61,1,545,6,540,15103,741,127763,555,5,550
76040,76041,101,132689,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,19,11,7,2,1,1
11204,11205,12,23233,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,7,7,1,1,8,8,1,24,21,2,8,7,1
40224,40225,36,66721,1,2,1,1,7,0,7,1,1,1,8,0,8,9,1,8,0,18,3,18,3,46,8,41,225,21,219,17,2,15
11545,11546,12,72196,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,12,5,9,2,93,70,23,12038,34166,5833,10,6,4
66999,67000,81,107046,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,2,1,247,172,77,644,561,81,6,1,5
48792,48793,54,53900,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,5,3,3,14,12,5,102,94,23,4,3,1
67296,67297,84,102685,1,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,8,8,1,1,26,26,1,121,169,16,19,18,1
59874,59875,70,63324,1,2,0,2,1,1,0,2,1,1,1,0,1,3,1,2,0,120,113,13,6,345,320,27,11371,13811,1254,38,27,11
43645,43646,42,101930,1,1,1,1,3,0,3,1,1,1,3,0,3,4,1,4,1,66,63,5,2,666,618,47,4142,3724,329,20,5,15
11518,11519,12,71866,1,1,0,1,8,1,8,1,1,1,8,0,8,9,1,9,1,428,2,428,2,2314,24,2292,53431,328,139099,309,1,308
14195,14196,13,54785,1,3,1,3,14,0,14,1,1,1,16,0,16,17,1,17,1,61,7,57,6,1268,683,585,4014,2481,2754,85,6,79
5906,5907,9,8396,1,0,0,0,24,2,24,0,0,0,24,2,22,12,1,12,1,27,1,27,1,142,1,142,4529,88,48650,110,1,109
48786,48787,54,53550,1,7,0,7,11,2,9,1,1,1,17,1,16,18,2,16,0,198,74,178,54,1198,284,945,9494,897,13395,99,20,79
10872,10873,12,9627,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,15,13,4,2,52,43,10,158,111,65,8,7,1
69432,69433,88,123219,1,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,52,52,1,1,107,107,1,1659,1659,16,8,7,1
63687,63688,77,107926,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1,3,13,4,8,2,1,1
64144,64145,78,104567,1,0,0,0,3,1,2,2,1,2,1,0,1,3,1,2,0,2,1,2,1,4,2,3,10,4,5,4,1,3
27775,27776,19,142115,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,32,11,32,11,135,11,135,1030,22,1296,23,1,22
76001,76002,101,132586,1,0,0,0,3,1,3,1,1,0,2,0,2,3,1,3,1,14,8,9,3,49,17,34,773,4258,164,20,10,10
40484,40485,36,70521,1,5,0,5,49,1,48,1,1,1,53,0,53,54,1,53,0,118,1,118,1,342,1,342,7772,3,25941,149,1,148
27170,27171,19,80169,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,77,27,56,6,242,192,56,1516,1809,187,22,20,2
14246,14247,13,55025,1,4,1,4,16,0,16,1,1,1,19,0,19,20,1,20,1,108,8,104,7,645,111,531,5539,393,6069,113,6,107
64185,64186,78,104694,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1
42010,42011,42,18470,1,6,1,6,27,1,27,1,1,1,32,1,31,33,2,33,2,267,1,267,1,1096,4,1093,7190,26,19653,299,2,297
33335,33336,24,8508,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,2,1,12,7,7,37,11,24,4,2,2
11163,11164,12,22471,1,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,14,12,4,2,126,117,11,1006,1100,97,15,13,2
40531,40532,36,71508,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,2,1,2,1,3,2,2,7,3,3,4,2,2
44207,44208,45,14949,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,6,4,4,2,32,18,15,92,45,46,4,2,2
11793,11794,13,1823,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,24,3,4,3,120,5,16,1236,16,227,4,1,3
5931,5932,9,8794,1,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,7,3,6,2,68,4,64,625,124,1076,6,2,4
40564,40565,36,71718,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,35,1,35,1,69,1,69,451,5,897,13,1,12
71302,71303,90,110620,1,2,0,2,1,1,1,1,1,1,2,0,2,3,1,3,1,38,4,35,1,395,318,101,1397,1135,305,10,2,8
32437,32438,23,101042,1,1,1,0,7,0,7,1,1,1,7,0,7,8,1,7,0,14,9,6,1,37,28,11,168,148,21,15,6,9
51487,51488,55,77737,1,3,0,3,19,1,19,1,1,1,21,0,21,22,1,22,1,118,2,118,2,477,11,467,3510,378,5821,194,13,181
62968,62969,76,123474,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1
14904,14905,13,58620,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,120,18,4,2,354,37,23,16644,2643,282,6,1,5
11186,11187,12,22891,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,16,12,6,2,23,18,6,141,223,23,8,5,3
36042,36043,30,53269,1,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,11,1,11,1,42,18,26,70,25,43,9,2,7
11333,11334,12,25819,1,2,2,1,5,5,0,2,1,1,5,5,0,7,7,1,1,92,92,3,3,471,466,6,1696,6541,14,89,88,1
11120,11121,12,21526,1,2,2,0,2,0,2,1,0,0,3,2,1,4,2,2,0,568,566,4,2,2093,2090,4,29604,56776,458,96,93,3
24732,24733,18,4091,1,1,1,0,25,24,1,1,0,0,25,25,0,26,25,1,0,2,2,1,1,100,100,1,230,369,3,70,69,1
40304,40305,36,67562,1,6,1,5,31,0,31,1,1,1,36,0,36,37,1,36,0,88,5,88,5,244,15,234,2841,298,6186,69,7,62
49132,49133,55,26534,1,2,2,0,12,11,1,1,0,0,13,13,0,14,13,1,0,12,12,2,2,168,167,2,1114,5717,158,94,93,1
58404,58405,68,33118,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,14,13,1,1,94,93,1,405,399,39,3,2,1
30537,30538,23,25122,1,2,1,1,3,0,3,1,1,1,4,0,4,5,1,4,0,15,4,13,2,634,52,587,1722,159,12878,53,9,44
66944,66945,81,106295,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,3,1,1,51,51,1,127,124,2,2,1,1
76053,76054,101,132712,1,0,0,0,5,4,1,2,1,1,3,3,0,5,4,1,0,11,11,1,1,23,21,3,59,55,9,10,9,1
30211,30212,23,22332,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1
59788,59789,70,63210,1,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,40,10,33,3,226,18,210,1044,135,1322,13,5,8
54782,54783,57,76427,1,0,0,0,3,1,3,1,1,1,2,0,2,3,1,3,1,3,1,3,1,4,2,3,14,11,6,5,2,3
25661,25662,19,40653,1,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,7,3,5,1,12,4,9,24,8,15,8,3,5
40592,40593,36,71918,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,13,2,11,1,21,2,19,202,21,45,6,2,4
77430,77431,102,129540,1,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,25,9,22,6,204,130,78,924,535,800,22,5,17
41236,41237,40,67088,1,1,0,1,18,1,17,1,1,1,18,0,18,19,1,18,0,12,3,11,2,83,19,65,424,115,992,34,3,31
45250,45251,46,5066,1,1,0,1,9,1,8,2,1,1,8,0,8,10,1,9,0,27,3,25,1,73,8,66,1903,100,2047,27,3,24
35313,35314,29,6036,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,3,1,11,5,8,73,12,62,7,4,3
33621,33622,24,54514,1,2,1,1,11,1,10,0,0,0,13,2,11,13,2,11,0,17,5,15,3,71,11,62,3013,8461,8051,55,23,32
15405,15406,13,61822,1,2,0,2,25,1,24,2,1,1,25,0,25,27,1,26,0,67,1,67,1,1223,4,1222,14224,34,75874,408,1,407
63182,63183,77,103251,1,2,0,2,12,1,12,1,1,1,13,0,13,14,1,14,1,42,2,42,2,147,3,145,2073,37,9952,89,2,87
68101,68102,88,106985,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,49,38,13,2,150,116,37,626,274,350,18,17,1
10285,10286,10,3388,1,1,1,0,6,6,1,1,0,0,6,6,0,7,7,1,1,28,12,21,5,344,181,164,1445,1325,549,38,33,5
59850,59851,70,63296,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1
30217,30218,23,22482,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1
63574,63575,77,106566,1,2,2,1,2,2,0,2,1,1,2,2,0,4,4,1,1,9,6,5,2,30,26,5,164,237,27,8,6,2
76303,76304,101,133814,1,6,6,0,61,60,1,1,0,0,66,66,0,67,66,1,0,136,131,7,2,530,502,29,5322,14087,417,223,217,6
42978,42979,42,92978,1,2,0,2,7,1,6,2,1,1,7,0,7,9,1,8,0,469,11,464,6,3889,25,3872,19648,635,20115,79,9,70
25758,25759,19,42854,1,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,2,2,2,2,23,14,12,158,93,121,9,6,3
64480,64481,78,106429,1,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,3,1,3,1,17,1,17,28,2,29,6,1,5
5677,5678,9,2689,1,2,2,0,4,0,4,0,0,0,6,2,4,3,1,2,0,6,6,3,3,39,38,3,307,898,54,19,17,2
35309,35310,29,5786,1,1,1,1,2,1,1,1,1,0,2,1,1,3,2,2,1,12,9,4,1,45,25,23,662,560,145,23,12,11
1198,1199,2,38548,1,4,4,0,12,11,1,1,0,0,15,15,0,16,15,1,0,464,464,2,2,5900,5898,3,34589,83563,23,166,165,1
49548,49549,55,30953,1,3,3,1,2,2,0,1,0,0,4,4,0,5,5,1,1,36,36,1,1,148,147,2,1015,1062,22,45,42,3
6868,6869,9,26619,1,0,0,0,50,2,50,0,0,0,50,2,48,25,1,25,1,48,1,48,1,421,3,419,1314,288,4028,93,2,91
59707,59708,70,63100,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,5,6,2,36,15,22,149,53,151,3,1,2
33912,33913,25,20697,1,0,0,0,4,1,4,1,1,0,3,0,3,4,1,4,1,203,113,134,44,518,262,297,25257,24759,461,12,2,10
67738,67739,88,103283,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,12,4,10,2,42,16,28,169,32,173,7,1,6
8128,8129,9,46342,1,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,5,5,1,1,197,196,3,2319,3836,798,2,1,1
5516,5517,8,54235,1,8,1,8,87,0,87,1,1,1,94,0,94,95,1,95,1,22,1,22,1,387,284,150,4335,1182,71044,324,1,324
53825,53826,57,70553,1,0,0,0,6,1,5,2,1,1,4,0,4,6,1,5,0,53,1,53,1,162,3,160,2439,10,2673,20,2,18
41187,41188,40,66113,1,0,0,0,7,2,5,2,1,1,5,1,4,7,2,5,0,22,15,8,1,242,84,174,3591,3527,554,11,3,8
35312,35313,29,6019,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,2,5,20,6,12,6,2,4
11030,11031,12,17401,1,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,66,64,3,1,433,418,16,11310,24524,35,52,51,1
69213,69214,88,116663,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,5,1,1,12,12,1,89,88,38,3,2,1
5509,5510,8,54210,1,5,1,4,53,1,52,1,1,1,57,1,56,58,2,56,0,20,12,9,1,209,16,194,1526,587,4337,149,5,144
70484,70485,89,117305,1,0,0,0,6,1,5,2,1,1,4,0,4,6,1,5,0,37,1,37,1,55,4,52,2853,20,2832,7,1,6
10328,10329,10,9215,1,2,1,1,7,6,1,1,0,0,8,7,1,9,7,2,0,26,21,6,1,260,193,69,1247,1210,1539,61,26,35
40532,40533,36,71520,1,5,0,5,39,1,38,1,1,1,43,0,43,44,1,43,0,74,4,73,3,269,6,266,1472,104,1559,65,2,63
68219,68220,88,108420,1,1,1,0,2,2,2,0,0,0,3,3,0,3,3,2,2,21,21,3,3,40,37,8,476,1029,24,9,7,2
33292,33293,24,6263,1,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,10,7,6,3,21,12,9,139,17,142,8,6,2
11551,11552,12,72510,1,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,175,174,3,2,256,244,13,960,895,86,23,22,1
34005,34006,25,25218,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,425,43,418,36,4370,70,4337,243916,677,275123,26,1,25
27714,27715,19,116000,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,80,3,80,3,182,4,180,548,7,539,14,3,11
23977,23978,17,78079,1,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,36,36,1,1,1066,1066,1,2385,2582,2,12,11,1
66866,66867,81,104403,1,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,3,2,2,1,14,11,4,23,16,6,4,1,3
27494,27495,19,82032,1,2,2,1,29,29,1,1,0,0,30,30,0,31,31,2,2,389,389,7,7,2807,2807,7,39289,154310,35,477,472,5
23757,23758,17,52289,1,2,2,2,11,6,5,2,1,1,11,6,5,13,8,7,2,332,29,304,1,3145,41,3105,47225,34357,14314,37,9,28
194,195,2,1055,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,16,13,5,2,70,61,10,1859,1786,446,9,6,3
38242,38243,32,92646,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,3,1,8,4,5,76,63,12,4,1,3
33940,33941,25,21910,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,159,156,13,10,4209,4059,141,46535,37881,12635,2,1,2
11286,11287,12,24639,1,2,2,1,1,0,1,1,0,0,2,1,1,3,2,2,1,10,9,3,2,65,63,3,131,122,8,5,3,2
59863,59864,70,63312,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,2,1,1,4,4,1,11,8,2,2,1,1
38047,38048,32,71852,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,8,4,3,2,1,1
18486,18487,14,74794,1,5,0,5,56,1,56,1,1,1,60,0,60,61,1,61,1,158,9,155,6,976,34,947,29066,2413,35288,160,4,156
28595,28596,23,17762,1,2,1,1,6,3,4,1,1,1,7,3,4,8,4,5,1,88,59,31,2,100,69,32,37361,30620,6981,46,25,21
71795,71796,90,125485,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,43,9,35,1,289,251,39,2377,2324,57,7,4,3
11465,11466,12,69660,1,1,1,0,2,2,1,2,1,1,1,1,0,3,3,1,1,20,17,5,2,330,324,9,22937,21426,6578,13,12,1
25706,25707,19,42185,1,2,1,2,1,0,1,2,1,1,1,0,1,3,1,3,1,24,20,13,9,206,160,59,1926,3917,1499,22,16,6
15051,15052,13,59058,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,12,5,3,2,100,45,7,736,186,181,3,1,2
64314,64315,78,105231,1,0,0,0,8,1,7,1,1,1,7,0,7,8,1,7,0,5,1,5,1,11,1,11,23,5,24,9,1,8
12409,12410,13,22276,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,2,2,2,74,26,49,248,73,192,5,3,2
33331,33332,24,8409,1,1,1,1,4,3,1,0,0,0,5,4,1,5,4,2,1,11,10,3,3,95,88,7,369,448,20,20,17,3
47961,47962,48,83596,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,1,3,1,5,1,5,29,2,26,3,1,2
35386,35387,29,67910,1,1,1,1,2,1,1,0,0,0,3,2,1,3,2,2,1,7,4,4,1,21,8,14,45,18,33,13,3,10
35039,35040,28,67647,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,4,1,1,8,6,3,63,10,52,3,1,2
44096,44097,45,2513,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,2,2,1,54,43,14,856,782,75,3,1,2
45412,45413,46,12148,1,5,0,5,20,1,19,1,1,1,24,0,24,25,1,24,0,64,4,63,3,312,6,308,2886,98,11747,220,1,219
26846,26847,19,77012,1,2,0,2,7,1,6,1,1,1,8,0,8,9,1,8,0,190,3,189,2,258,5,254,1768,9,2145,39,3,36
41234,41235,40,67018,1,1,0,1,12,1,11,1,1,1,12,0,12,13,1,12,0,11,3,11,3,62,9,55,277,32,865,26,4,22
74979,74980,101,129258,1,0,0,0,11,10,1,1,0,0,10,10,0,11,10,1,0,33,33,1,1,134,89,46,913,437,851,26,23,3
53690,53691,57,54077,1,0,0,0,3,1,3,1,1,1,2,0,2,3,1,3,1,752,1,752,1,1322,1,1322,22021,2,24910,22,1,21
35434,35435,29,90949,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,33,12,30,9,112,35,81,1532,96,1457,23,2,21
54719,54720,57,75932,1,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,12,12,1,1,66,61,6,498,3685,19,53,52,1
18528,18529,14,76014,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,11,11,4,57,42,11,2,1,1
214,215,2,1099,1,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,17,16,2,1,147,146,3,1726,3142,262,19,17,2
74675,74676,101,128648,1,1,1,0,31,31,1,1,0,0,31,31,0,32,32,1,1,109,109,1,1,791,790,3,5664,17077,27,231,230,1
11023,11024,12,17126,1,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,11,8,7,4,46,25,27,303,109,241,8,4,4
18854,18855,15,83315,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,2,1,18,7,13,45,18,29,7,4,3
57128,57129,63,37644,1,4,2,4,8,1,7,0,0,0,12,3,9,12,3,11,2,35,5,35,5,260,14,246,1405,73,1783,30,5,25
53683,53684,57,53936,1,0,0,0,3,1,3,2,1,1,1,0,1,3,1,3,1,10,1,10,1,43,1,43,200,2,232,8,1,7
5432,5433,8,53822,1,4,1,3,22,0,22,1,1,1,25,0,25,26,1,25,0,32,26,12,6,372,267,142,1597,1308,1065,74,8,66
64659,64660,78,107644,1,3,0,3,45,1,44,1,1,1,47,0,47,48,1,47,0,18,1,18,1,63,1,63,565,10,1954,70,1,69
66912,66913,81,105523,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,23,23,1,61,58,3,3,2,1
36575,36576,31,58951,1,2,2,2,9,9,2,0,0,0,11,11,0,11,11,4,4,249,203,156,110,779,567,328,5978,5083,1248,66,58,8
34278,34279,25,46528,1,0,0,0,11,2,9,1,0,0,10,2,8,11,2,9,0,164,6,163,5,1023,23,1002,3178,235,3172,95,4,91
42063,42064,42,20352,1,3,0,3,19,1,18,1,1,1,21,0,21,22,1,21,0,127,4,124,1,299,27,273,1277,142,1204,60,5,55
27385,27386,19,81390,1,1,1,1,2,0,2,2,1,1,1,0,1,3,1,3,1,70,61,11,2,120,75,47,252,77,173,8,3,5
12335,12336,13,20561,1,2,1,2,3,0,3,1,1,1,4,0,4,5,1,5,1,35,5,33,3,167,28,148,8201,1275,8268,38,4,34
27229,27230,19,80401,1,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,61,14,49,2,275,21,255,1056,43,1012,13,7,6
46605,46606,46,83519,1,3,2,1,6,6,0,2,1,1,7,7,0,9,8,1,0,18,15,6,3,55,43,13,529,773,208,28,24,4
2744,2745,7,72345,1,1,0,1,5,2,3,0,0,0,6,2,4,6,2,4,0,5,1,5,1,7,1,7,36,10,53,10,2,8
49513,49514,55,30053,1,3,3,1,3,3,0,1,0,0,5,5,0,6,6,1,1,35,31,5,1,143,135,9,1103,1085,382,35,33,2
34048,34049,25,27776,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,156,71,114,29,942,776,167,2752,3979,180,36,33,3
27492,27493,19,81990,1,2,2,1,7,7,1,1,1,0,8,8,0,9,9,2,2,136,134,8,6,556,548,13,1657,2016,53,83,76,7
64598,64599,78,107182,1,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,3,1,3,1,3,1,3,8,2,5,4,1,3
5017,5018,7,91879,1,26,0,26,260,1,259,1,1,1,285,0,285,286,1,285,0,429,2,427,1,1826,2,1824,14903,5,19946,529,2,527
26521,26522,19,63575,1,2,0,2,2,1,1,1,1,1,3,0,3,4,1,3,0,87,8,80,1,516,11,506,3000,335,4181,54,2,52
53810,53811,57,70490,1,1,0,1,32,1,31,1,1,1,32,0,32,33,1,32,0,75,1,75,1,181,2,180,4568,13,12238,110,1,109
26111,26112,19,54799,1,4,4,1,16,16,0,1,0,0,19,19,0,20,20,1,1,403,400,6,3,1344,1340,7,29458,58366,34,422,417,5
50645,50646,55,73029,1,2,0,2,3,1,3,1,1,1,4,0,4,5,1,5,1,11,2,11,2,72,6,68,386,59,352,16,2,14
49177,49178,55,26915,1,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,6,5,3,2,25,22,4,217,426,298,18,11,7
1650,1651,5,141840,1,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,8,7,2,1,52,50,4,3218,3244,13,10,5,5
25177,25178,19,9823,1,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,19,17,4,2,96,56,42,457,177,280,7,6,1
35294,35295,29,4969,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,9,6,5,2,23,15,9,157,94,72,12,9,3
64616,64617,78,107408,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,10,5,5,2,1,1
