,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
5204,3,2,2,1,6,4,3,11,5,5,4,2,2,1
5205,403,9,398,4,439,21,419,10836,49,10984,26,8,18,1
5206,9,9,2,2,108,107,2,1077,2462,56,8,7,1,1
5207,12,10,4,2,57,53,5,13479,9925,8446,8,7,1,1
5208,16,10,11,5,467,416,72,2085,662,1294,5,3,2,1
5209,63,55,9,1,237,199,39,472,338,139,5,3,2,1
5210,31,31,1,1,357,357,2,1468,1970,22,98,95,3,1
5211,20,2,19,1,36,2,35,177,50,242,32,3,29,1
5212,500,495,12,7,1164,1124,46,2368,2413,160,26,21,5,1
5213,168,2,168,2,695,20,680,10677,163,48903,241,3,238,1
5214,27,6,25,4,173,70,104,1675,284,4996,35,5,30,1
5215,127,4,124,1,299,27,273,1277,142,1204,60,5,55,1
5216,5,2,4,1,11,2,10,15,3,11,4,2,2,1
5217,1,1,1,1,1,1,1,6,3,3,2,1,1,1
5218,84,83,3,2,617,615,3,7176,29169,15,128,127,1,1
5219,3,2,3,2,5,3,5,148,72,77,6,2,4,1
5220,248,248,1,1,908,901,9,7251,26007,45,303,302,1,1
5221,8,1,8,1,28,4,27,190,12,177,10,4,6,1
5222,15,6,13,4,44,18,27,266,125,140,8,3,5,1
5223,23,6,20,3,374,110,273,2672,38631,1369,83,59,24,1
5224,32,4,31,3,133,25,111,254,74,194,12,1,11,1
5225,22,20,3,1,98,92,7,356,363,52,13,11,2,1
5226,46,44,3,1,599,594,6,2750,2668,81,2,1,1,1
5227,75,26,60,11,327,103,229,5400,466,25630,75,20,55,1
5228,30,1,5,1,1170,1,195,2880,2,763,30,1,29,1
5229,19,15,5,1,81,76,6,4848,4543,308,5,4,1,1
5230,7,1,7,1,352,2,351,1020,6,1013,2,1,1,1
5231,23,22,1,1,204,201,3,989,1263,66,33,28,5,1
5232,400,9,399,8,2348,30,2329,20328,181,493195,1338,1,1337,1
5233,23,22,3,3,67,64,3,316,453,5,9,8,1,1
5234,8,7,4,3,59,43,19,553,469,259,8,6,2,1
5235,73,1,73,1,1218,2,1217,12176,3,40340,237,1,236,1
5236,14,14,1,1,165,165,1,636,633,4,2,1,2,1
5237,14,1,14,1,76,4,73,1212,67,4217,48,3,45,1
5238,393,24,376,7,577,49,530,1458,229,1716,43,5,38,1
5239,65,1,65,1,349,25,327,8729,108,205084,111,2,109,1
5240,50,12,41,3,149,25,125,1663,135,4028,22,7,15,1
5241,13,13,1,1,16,16,1,3647,3667,2,7,6,1,1
5242,16,8,9,1,25,8,18,460,1454,183,22,12,10,1
5243,46,21,27,2,302,220,83,2699,3559,2693,59,26,33,1
5244,19,19,3,3,102,87,18,309,272,34,7,5,2,1
5245,53,1,53,1,162,3,160,2439,10,2673,20,2,18,1
5246,78,60,21,3,342,266,78,1435,1263,250,28,21,7,1
5247,27,23,5,1,102,92,11,5310,5012,310,7,6,1,1
5248,18,3,1,1,42,7,1,84,11,2,2,1,1,1
5249,1,1,1,1,38,23,17,98,26,78,18,3,15,1
5250,10,2,9,1,38,6,35,234,43,192,10,3,7,1
5251,164,1,164,1,279,1,279,626,6,666,17,1,16,1
5252,1,1,1,1,19,10,12,102,67,33,4,1,3,1
5253,198,1,198,1,260,1,260,95073,9,104187,81,1,80,1
5254,158,156,34,32,731,703,79,9292,19733,5023,192,139,58,1
5255,108,8,104,7,645,111,531,5539,393,6069,113,6,107,1
5256,7,5,3,1,12,6,8,399,378,38,15,5,10,1
5257,71,70,1,1,104,103,1,602,646,2,16,15,1,1
5258,90,2,89,1,403,2,402,29966,25,40571,62,3,59,1
5259,11,10,2,1,313,312,2,487,558,19,20,19,1,1
5260,601,3,599,1,1240,81,1160,7459,1087,9094,94,3,91,1
5261,126,22,109,5,1593,45,1551,7769,3011,5066,54,3,51,1
5262,61,3,59,1,748,47,702,2896,182,2805,16,4,12,1
5263,644,6,643,5,4294,17,4284,119521,244,638672,1193,3,1190,1
5264,25,24,3,2,99,95,5,165,157,17,9,7,2,1
5265,82,29,55,2,653,472,182,2229,1636,918,17,5,12,1
5266,80,3,80,3,182,4,180,548,7,539,14,3,11,1
5267,61,61,1,1,423,423,1,9601,175382,4,213,212,1,1
5268,55,14,51,11,559,140,426,1696,397,1406,27,2,25,1
5269,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5270,113,23,96,6,1796,126,1677,16668,480,17793,71,6,65,1
5271,2,2,1,1,149,29,123,292,63,227,3,2,1,1
5272,62,2,62,2,840,2,839,4441,14,6673,88,1,87,1
5273,48,8,3,3,552,85,9,15618,2878,11,12,9,3,1
5274,95,54,60,19,403,157,258,2676,1018,4040,129,21,108,1
5275,20,1,20,1,102,21,91,603,274,415,25,1,24,1
5276,25,13,16,4,117,62,56,1721,1081,1189,26,16,10,1
5277,56,16,42,2,374,16,360,1180,18,1290,17,1,16,1
5278,37,19,19,1,65,40,27,217,231,30,19,12,7,1
5279,3,2,3,2,4,2,3,8,3,4,2,1,1,1
5280,10,10,1,1,44,27,18,180,94,92,12,11,1,1
5281,33,32,4,3,135,132,7,381,409,16,6,4,2,1
5282,74,29,49,4,162,63,101,3023,850,2589,16,11,5,1
5283,17,2,16,1,36,2,35,13592,5062,16439,8,1,7,1
5284,25,20,7,2,142,74,69,601,499,267,17,16,1,1
5285,4,4,2,2,18,17,2,222,134,189,7,4,3,1
5286,125,4,124,3,452,45,410,11118,566,11659,67,11,56,1
5287,22,14,12,4,72,52,26,879,649,594,13,11,2,1
5288,9,2,9,2,99,77,24,558,208,663,10,4,6,1
5289,65,38,28,1,144,117,28,7626,1134,6696,43,41,2,1
5290,164,113,69,18,398,250,150,6196,15768,6934,136,67,69,1
5291,23,22,3,2,52,50,3,331,252,121,26,25,1,1
5292,71,14,61,4,192,52,141,3488,2208,9965,84,28,56,1
5293,5,2,4,1,60,3,58,88,4,83,3,1,2,1
5294,19,6,16,3,51,18,34,182,59,142,21,5,16,1
5295,51,4,48,1,535,5,531,26951,436,51806,59,1,58,1
5296,242,5,239,2,675,32,641,42696,18150,94637,68,4,64,1
5297,1,1,1,1,1,1,1,13,6,6,2,1,1,1
5298,3,1,3,1,5,1,5,34,14,33,5,1,4,1
5299,4,4,2,2,37,37,8,350,507,75,13,11,2,1
5300,35,31,5,1,143,135,9,1103,1085,382,35,33,2,1
5301,3,3,1,1,10,10,1,132,129,2,4,3,1,1
5302,214,75,143,4,536,306,232,9523,8554,2130,35,23,12,1
5303,17,7,11,1,40,21,19,102,53,45,8,4,4,1
5304,494,474,32,12,3032,2866,169,20271,27084,1463,156,139,17,1
5305,39,39,3,3,235,226,10,12524,68057,5380,31,30,1,1
5306,33,27,14,8,272,184,80,3055,8968,2098,54,41,13,1
5307,24,5,21,2,50,8,43,157,12,180,12,2,10,1
5308,4,1,4,1,17,1,17,228,2,225,4,1,3,1
5309,54,3,9,3,318,18,36,1296,81,134,2,1,1,1
5310,113,112,3,2,255,251,8,14112,157805,1432,258,244,14,1
5311,153,2,153,2,937,11,928,5620,77,18063,193,10,183,1
5312,27,6,22,1,59,9,51,655,167,893,16,2,14,1
5313,3,2,2,1,3,2,2,9,8,4,5,3,2,1
5314,91,3,89,1,723,8,718,2267,17,2344,19,1,18,1
5315,3,1,3,1,17,1,17,32,3,32,6,1,5,1
5316,112,112,1,1,2180,2178,3,13441,31705,10,515,514,1,1
5317,66,66,3,3,499,442,58,2182,4977,133,99,97,2,1
5318,10,8,10,8,1117,645,500,3651,2318,1488,23,5,18,1
5319,13,1,13,1,48,1,48,526,46,716,30,1,29,1
5320,14,13,1,1,94,93,1,405,399,39,3,2,1,1
5321,26,3,24,2,34,9,25,69,33,33,6,1,5,1
5322,359,118,253,12,2812,1388,1432,19144,5429,19440,159,29,130,1
5323,3,1,3,1,19,1,19,63,22,41,3,1,2,1
5324,13,2,11,1,21,2,19,202,21,45,6,2,4,1
5325,78,28,69,19,97,34,82,5763,122,5677,21,7,14,1
5326,12,1,12,1,66,1,66,145,5,159,11,1,10,1
5327,94,94,3,3,410,397,16,3293,6743,207,19,18,1,1
5328,17,2,17,2,123,2,123,826,51,1394,66,1,65,1
5329,13,1,13,1,50,1,50,618,71,1118,39,1,38,1
5330,3,2,2,1,3,2,2,38,33,4,3,2,1,1
5331,66,3,66,3,109,4,106,704,12,768,34,2,32,1
5332,24,16,11,3,32,19,14,1183,974,241,5,2,3,1
5333,1,1,1,1,3,1,3,38,6,31,3,1,2,1
5334,5,2,4,1,9,3,8,29,6,22,8,2,6,1
5335,10,1,10,1,46,3,44,174,7,250,13,1,12,1
5336,20,20,2,2,154,139,17,1477,6074,42,87,86,1,1
5337,10,8,4,2,82,75,8,259,236,22,6,5,1,1
5338,1,1,1,1,29,1,29,88,10,84,4,1,3,1
5339,249,87,204,42,1890,133,1787,19427,1591,18040,51,6,48,1
5340,3,3,1,1,14,7,8,27,15,21,9,6,3,1
5341,114,5,112,3,126,5,124,1372,13,1420,30,3,27,1
5342,2,1,2,1,3,1,3,11,3,11,5,1,4,1
5343,1872,1655,222,5,8453,7753,703,105913,143373,3970,63,54,9,1
5344,4,1,4,1,39,1,39,60,3,61,36,1,35,1
5345,99,2,99,2,243,2,241,1690,6,3387,66,2,64,1
5346,7,3,6,2,64,19,46,261,45,342,5,2,3,1
5347,44,44,3,3,541,530,13,23229,87397,5404,35,34,1,1
5348,26,5,24,3,136,68,71,1606,1113,1584,17,7,10,1
5349,35,35,1,1,133,133,3,7499,9063,29,57,56,1,1
5350,14,7,13,6,100,17,86,300,32,429,32,2,30,1
5351,41,41,1,1,133,128,6,1960,5606,32,59,56,3,1
5352,30,5,2,2,84,14,3,13722,8690,2225,8,7,1,1
5353,2,1,2,1,5,3,3,69,4,64,2,1,1,1
5354,1,1,1,1,40,2,40,477,60,3144,64,3,61,1
5355,319,2,318,1,1118,3,1116,2672,66,2605,7,1,6,1
5356,146,12,135,3,545,100,453,3334,1918,1039,5,2,3,1
5357,30,5,27,2,440,6,436,5140,4175,18035,105,10,95,1
5358,9,1,9,1,37,1,37,78,2,97,38,1,37,1
5359,67,67,1,1,190,171,23,1246,1786,107,49,48,1,1
5360,50,3,49,2,347,10,339,2436,28,5799,63,4,59,1
5361,1,1,1,1,3,1,3,7,2,4,4,1,3,1
5362,1,1,1,1,43,8,17,5169,813,561,2,2,2,1
5363,67,44,29,6,636,237,403,2680,5239,1051,37,19,18,1
5364,3,1,3,1,6,1,6,69,31,37,7,1,6,1
5365,1,1,1,1,3,3,1,7,4,2,2,1,1,1
5366,14,13,1,1,94,93,1,405,399,39,3,2,1,1
5367,207,152,64,9,1015,921,97,4039,4820,447,32,21,11,1
5368,41,41,4,4,201,178,25,793,905,74,32,31,1,1
5369,1,1,1,1,2,2,1,6,3,2,2,1,1,1
5370,11,6,7,2,186,177,10,11723,5898,6060,4,1,3,1
5371,1,1,1,1,11,10,2,20,14,6,8,7,1,1
5372,6,3,1,1,12,6,1,38,16,2,2,1,1,1
5373,868,595,278,5,1737,661,1080,107024,83383,23632,6,2,4,1
5374,27,5,26,4,95,13,84,522,43,566,16,2,14,1
5375,22,11,1,1,126,62,1,788,378,2,7,6,1,1
5376,59,7,57,6,276,12,266,1569,46,3114,95,5,90,1
5377,10,8,4,2,412,406,7,12128,6649,5479,5,3,2,1
5378,13,2,13,2,85,2,84,143,3,152,18,1,17,1
5379,175,71,159,55,416,174,291,1663,730,1219,76,35,41,1
5380,4,4,1,1,12,11,2,24,26,3,16,14,2,1
5381,52,35,20,3,134,101,34,647,712,105,47,25,22,1
5382,5,4,4,3,9,5,6,53,35,25,8,2,6,1
5383,6,1,6,1,21,5,18,78,7,73,9,1,8,1
5384,361,360,16,15,1606,1588,23,31698,100072,343,500,478,22,1
5385,119,10,113,4,3295,129,3194,10131,1069,12481,61,11,50,1
5386,16,1,16,1,336,1,336,1254,8,1728,30,1,29,1
5387,169,4,167,2,490,7,484,2027,130,2368,30,2,28,1
5388,25,23,4,2,53,46,8,360,339,26,7,5,2,1
5389,6,1,6,1,99,2,98,204,4,313,13,1,12,1
5390,24,21,7,4,174,155,25,690,689,275,20,17,3,1
5391,20,18,4,2,81,74,8,525,502,22,10,8,2,1
5392,173,139,48,14,735,625,111,21263,21749,483,61,18,43,1
5393,21,2,20,1,75,2,74,386,51,499,35,3,32,1
5394,53,45,15,7,472,425,48,1874,2717,145,52,48,4,1
5395,711,2,711,2,4553,9,4548,82079,133,1464065,941,6,935,1
5396,2,1,1,1,18,8,2,896,868,3,7,5,2,1
5397,26,9,26,9,101,15,95,431,131,383,40,11,29,1
5398,150,4,148,2,684,5,682,4341,172,4904,39,2,37,1
5399,49,38,13,2,150,116,37,626,274,350,18,17,1,1
5400,4,1,4,1,10,1,10,70,3,66,6,1,5,1
5401,323,3,322,2,1578,5,1575,11595,33,26736,154,3,151,1
5402,24,12,1,1,198,95,5,1828,1979,27,31,30,1,1
5403,14,9,7,2,101,16,86,272,92,234,12,8,4,1
5404,192,6,192,6,4474,201,4289,39885,423,136987,704,1,703,1
5405,5,1,5,1,20,2,20,84,18,75,3,2,1,1
5406,15,14,3,2,23,19,5,208,242,23,13,12,1,1
5407,41,23,27,9,1296,1220,82,10541,10111,817,16,4,12,1
5408,3,1,3,1,11,1,11,20,3,16,6,1,5,1
5409,14,12,5,3,442,420,24,827,792,67,5,2,3,1
5410,3,2,3,2,16,2,15,22,3,22,18,2,16,1
5411,4,1,4,1,7,1,7,12,3,9,6,1,5,1
5412,7,3,6,2,33,5,29,223,9,495,8,1,7,1
5413,7,7,2,2,44,40,7,540,427,146,3,1,2,1
5414,44,43,4,3,152,151,4,2117,8433,19,33,32,1,1
5415,5,4,2,1,31,25,7,67,51,15,2,1,1,1
5416,99,12,89,2,288,22,269,1641,194,2096,50,4,46,1
5417,38,32,11,5,92,36,57,3531,2970,2567,35,3,32,1
5418,6,5,2,1,32,30,3,107,102,6,5,4,1,1
5419,14,14,1,1,22,22,1,212,204,7,3,2,1,1
5420,1,1,1,1,2,1,2,7,3,4,3,1,2,1
5421,6,6,2,2,22,21,2,123,113,9,2,1,1,1
5422,14,2,13,1,38,4,35,218,12,283,18,2,16,1
5423,3,1,3,1,3,1,3,8,2,5,4,1,3,1
5424,79,16,68,5,255,51,207,6631,96490,2928,96,47,49,1
5425,9,8,4,3,36,22,14,917,1572,346,13,6,7,1
5426,44,42,3,1,119,117,3,403,398,4,10,8,2,1
5427,24,3,4,3,120,5,16,1236,16,227,4,1,3,1
5428,22,19,5,2,66,39,28,447,284,378,19,14,5,1
5429,1,1,1,1,37,37,1,100,284,11,62,61,1,1
5430,96,1,96,1,462,2,461,17643,15,271736,531,1,530,1
5431,30,3,5,3,1116,169,31,3690,600,902,22,7,15,1
5432,12,1,12,1,37,4,34,127,10,227,23,2,21,1
5433,4,4,1,1,25,5,22,108,32,75,3,2,1,1
5434,32,16,2,2,1634,816,3,12824,12153,132,57,56,1,1
5435,1,1,1,1,25,25,1,55,67,2,28,27,1,1
5436,11,10,3,2,17,15,3,68,59,8,4,3,1,1
5437,207,20,192,5,662,211,454,2816,1301,1998,99,27,72,1
5438,26,12,1,1,146,70,1,672,271,2,4,3,1,1
5439,20,5,16,1,50,21,30,177,108,70,5,1,4,1
5440,43,12,34,3,95,29,67,494,195,869,27,10,17,1
5441,7,3,5,1,22,8,15,273,206,161,16,9,7,1
5442,69,69,1,1,190,187,4,2508,4433,14,81,80,1,1
5443,8,5,4,1,20,8,15,130,36,712,41,4,37,1
5444,48,1,48,1,421,3,419,1314,288,4028,93,2,91,1
5445,2,2,1,1,3,3,1,16,13,2,3,2,1,1
5446,421,2,421,2,2362,2,2359,17585,39,50564,783,1,782,1
5447,16,12,6,2,23,18,6,141,223,23,8,5,3,1
5448,11,9,4,2,22,19,4,199,63,135,6,5,1,1
5449,5,5,1,1,20,19,2,109,98,10,9,7,2,1
5450,3,3,1,1,16,16,1,70,67,2,2,1,1,1
5451,4,2,1,1,6,3,1,18,6,2,2,1,1,1
5452,489,480,117,108,2669,2634,147,39703,39221,473,51,46,5,1
5453,8,8,1,1,30,30,1,260,550,2,13,12,1,1
5454,78,66,13,1,448,434,15,11810,27437,578,54,53,1,1
5455,1,1,1,1,19,1,19,136,12,123,2,1,1,1
5456,3,1,3,1,65,1,65,165,3,161,2,1,1,1
5457,1,1,1,1,5,3,3,15,6,8,5,3,2,1
5458,4,1,4,1,12,2,11,41,4,53,11,1,10,1
5459,154,26,144,16,5070,529,4586,35304,3567,84890,229,6,225,1
5460,3,2,2,1,152,151,2,3207,2827,380,3,2,1,1
5461,10,4,8,2,16,5,12,112,84,41,4,3,1,1
5462,5,5,1,1,73,70,4,81,74,6,2,1,1,1
5463,37,5,35,3,504,6,501,3548,2359,13788,70,4,66,1
5464,13,11,4,2,43,21,23,96,84,30,6,4,2,1
5465,12,4,10,2,42,16,28,169,32,173,7,1,6,1
5466,69,18,59,8,708,429,280,3355,1884,2110,62,15,47,1
5467,16,7,2,1,52,21,7,7828,3883,53,4,1,3,1
5468,38,4,35,1,395,318,101,1397,1135,305,10,2,8,1
5469,147,128,28,9,814,734,89,5446,4668,765,34,15,19,1
5470,7,7,1,1,8,8,1,24,21,2,8,7,1,1
5471,3,3,1,1,9,9,1,44,41,2,2,1,1,1
5472,52,52,1,1,81,81,1,359,446,2,22,21,1,1
5473,13,13,1,1,128,128,1,745,1664,2,12,11,1,1
5474,7,5,5,3,317,311,11,2593,2550,187,7,3,4,1
5475,12,2,12,2,42,10,33,284,33,327,13,1,12,1
5476,609,2,609,2,4674,13,4662,94458,61,419956,648,2,646,1
5477,763,1,763,1,10185,1,10185,89067,6,207403,1000,1,999,1
5478,32,22,13,3,841,777,66,7940,6548,1502,7,2,5,1
5479,129,127,5,3,754,746,10,13757,14544,341,79,73,6,1
5480,11,9,3,1,109,99,11,420,625,68,13,10,3,1
5481,164,92,129,57,733,230,553,10634,5221,31616,214,63,151,1
5482,7,7,1,1,15,9,7,245,149,95,6,1,5,1
5483,192,192,1,1,11305,11305,1,74960,139686,39,180,179,1,1
5484,121,91,35,5,1287,339,950,9729,5983,5252,152,103,49,1
5485,86,47,86,47,694,139,605,2134,415,1673,3,1,2,1
5486,41,35,8,2,178,159,20,723,873,43,31,27,4,1
5487,18,2,3,2,72,6,7,126,11,9,2,1,1,1
5488,1,1,1,1,9,9,1,15,14,2,11,10,1,1
5489,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5490,6,6,1,1,92,92,1,1412,61274,48,56,55,3,1
5491,32,32,2,2,193,190,4,989,1351,33,48,47,1,1
5492,81,59,24,2,243,153,91,1236,951,483,36,16,20,1
5493,2,2,1,1,22,22,1,40,37,2,2,1,1,1
5494,180,155,30,5,530,494,37,2320,1214,1161,11,3,8,1
5495,5,5,1,1,49,27,23,87,90,96,7,6,1,1
5496,1,1,1,1,1,1,1,18,9,9,2,1,1,1
5497,13,10,6,3,28,16,13,149,125,42,6,5,1,1
5498,17,6,13,2,39,9,31,168,13,154,10,4,6,1
5499,1609,1603,7,1,5664,5630,36,49952,118038,199,282,278,4,1
5500,11,10,5,4,78,70,9,1121,2923,41,21,17,4,1
5501,29,28,1,1,286,269,17,1394,2745,118,66,63,3,1
5502,8,8,2,2,73,46,31,325,168,411,18,8,10,1
5503,165,10,164,9,295,24,277,4834,4076,781,23,7,16,1
5504,6,3,4,1,10,4,7,1728,44,15856,13,1,12,1
5505,32,14,21,3,242,17,227,8933,1432,7619,75,1,74,1
5506,282,280,3,1,1874,1853,23,10811,26386,156,758,756,2,1
5507,108,6,106,4,255,32,224,1032,241,990,31,4,27,1
5508,34,22,23,11,221,145,86,2404,3736,781,16,10,6,1
5509,26,4,24,2,259,11,253,3004,503,3945,53,2,51,1
5510,9,1,9,1,48,6,43,139,34,161,7,2,5,1
5511,7,5,3,1,31,28,5,646,385,282,5,3,2,1
5512,1,1,1,1,3,1,3,8,3,5,2,1,1,1
5513,16,15,15,14,38,36,15,110,61,36,3,2,1,1
5514,1,1,1,1,1,1,1,7,3,3,2,1,1,1
5515,16,16,3,3,167,149,20,20965,32008,199,39,34,5,1
5516,10,4,8,2,40,9,34,343,96,472,20,2,18,1
5517,23,5,21,3,67,17,53,414,63,422,18,4,14,1
5518,100,11,90,1,141,49,93,608,519,97,5,4,1,1
5519,7,2,6,1,18,2,17,95,219,20,9,3,6,1
5520,1,1,1,1,3,1,2,30,5,16,3,1,2,1
5521,170,167,13,10,717,699,31,9330,10240,573,76,54,23,1
5522,8,8,3,3,863,855,10,5081,7112,39,11,10,1,1
5523,6,3,1,1,22,6,6,62,13,17,3,1,2,1
5524,193,193,1,1,1235,1235,1,16552,65847,4,452,451,1,1
5525,7,6,2,1,12,11,2,16,12,3,3,1,2,1
5526,113,4,109,4,1195,4,1186,8943,39,29749,106,2,104,1
5527,26,1,26,1,67,2,66,933,25,1032,13,1,12,1
5528,91,18,80,7,3373,85,3292,14470,225,14735,43,1,42,1
5529,36,36,1,1,593,593,1,8125,8124,1691,7,6,1,1
5530,13,2,13,2,43,6,39,549,45,907,26,1,25,1
5531,8,7,7,6,19,9,15,147,67,76,3,1,2,1
5532,25,2,24,1,58,2,57,648,23,656,17,2,15,1
5533,157,6,156,5,891,19,878,7590,67,22183,44,4,40,1
5534,5,5,4,4,6,6,4,39,20,17,2,1,1,1
5535,7,3,6,2,36,8,28,252,19,261,9,2,7,1
5536,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5537,210,94,182,67,831,455,457,7665,10672,5291,260,142,121,1
5538,212,63,159,10,472,300,176,18687,14906,7821,98,70,28,1
5539,120,5,60,5,3362,47,1635,13302,145,32663,180,9,171,1
5540,7,7,3,3,41,37,5,283,418,35,5,4,1,1
5541,346,184,168,6,1212,987,225,28770,24453,4488,68,51,17,1
5542,9,4,7,2,388,381,8,1559,1545,25,5,2,3,1
5543,24,20,13,9,206,160,59,1926,3917,1499,22,16,6,1
5544,10,2,9,1,52,38,16,561,296,264,2,1,1,1
5545,272,71,227,26,1710,538,1196,23306,1085,46119,177,3,174,1
5546,7,7,6,6,53,15,40,195,49,180,6,3,3,1
5547,7,2,6,1,20,5,16,193,29,286,20,4,16,1
5548,39,36,4,1,148,140,9,700,1126,69,22,17,5,1
5549,102,51,2,2,1574,768,22,30322,25627,142,219,216,3,1
5550,12,2,2,2,96,3,16,294,16,31,2,1,1,1
5551,79,11,69,1,315,19,298,2052,1435,1298,51,4,47,1
5552,3,3,1,1,97,44,54,4645,2336,2308,11,10,1,1
5553,101,1,100,1,442,22,441,1581,48,1715,42,1,41,1
5554,6,2,6,2,50,10,42,116,23,91,4,1,3,1
5555,8,8,1,1,79,76,4,1441,2662,6,15,14,1,1
5556,52,4,50,2,119,12,109,620,162,680,39,4,35,1
5557,2,2,1,1,13,13,1,40,35,4,3,2,1,1
5558,13,1,13,1,30,1,30,759,14,1055,11,1,10,1
5559,86,11,77,2,468,56,413,23973,289,24384,52,10,42,1
5560,11,1,11,1,13,1,13,92,2,124,4,1,3,1
5561,6,2,5,1,24,2,23,43,5,73,20,2,18,1
5562,96,8,96,8,1228,20,1212,3294,477,4470,115,5,110,1
5563,2,2,2,2,5,2,5,53,22,31,2,1,1,1
5564,22,12,16,6,159,48,113,1793,1354,696,11,4,7,1
5565,17,2,16,1,34,2,33,1251,68,2413,27,2,25,1
5566,2,2,2,2,9,7,4,241,125,115,2,1,1,1
5567,174,172,4,2,262,257,6,994,941,88,22,20,2,1
5568,2,1,2,1,2,1,2,9,3,6,3,1,2,1
5569,8,2,3,1,20,4,7,46,13,9,4,1,3,1
5570,48,45,20,17,222,150,82,2580,791,2111,19,11,8,1
5571,150,8,145,3,1514,34,1483,3140,623,2948,21,4,17,1
5572,1,1,1,1,11,11,1,35,29,5,2,1,1,1
5573,36,36,1,1,594,594,1,1795,2651,3,81,80,1,1
5574,108,2,108,2,557,3,556,4142,8,8841,51,2,49,1
5575,2,2,1,1,5,5,1,12,8,3,2,1,1,1
5576,394,394,67,67,3118,3028,111,11450,10273,1057,11,3,8,1
5577,140,52,139,52,1312,790,507,1947,1322,544,6,1,5,1
5578,71,8,65,2,611,175,440,13257,10148,4546,113,4,109,1
5579,64,47,23,6,423,332,94,5869,1941,27051,62,40,22,1
5580,18,4,16,2,44,13,33,153,27,155,15,4,11,1
5581,11,3,11,3,124,95,31,251,120,129,6,2,4,1
5582,9,5,6,2,36,15,22,149,53,151,3,1,2,1
5583,925,25,901,1,1352,25,1328,23981,1141,31052,99,8,91,1
5584,44,44,4,4,374,362,14,965,903,628,52,43,9,1
5585,2,2,1,1,4,4,1,90,86,3,3,2,1,1
5586,48,4,48,4,834,12,823,13566,135,37081,135,5,130,1
5587,68,21,58,11,310,93,218,5985,5154,1710,89,13,77,1
5588,45,45,1,1,652,652,1,4283,5806,24,38,37,1,1
5589,2,2,1,1,6,6,2,17,11,4,3,2,1,1
5590,52,48,11,7,778,757,27,5886,6811,147,58,52,6,1
5591,77,27,56,6,242,192,56,1516,1809,187,22,20,2,1
5592,10,3,8,1,60,3,58,308,11,311,13,1,12,1
5593,116,15,102,1,138,16,123,2161,3191,1738,30,8,22,1
5594,435,32,400,2,1153,339,810,122569,1280,125875,21,2,19,1
5595,7,2,6,1,13,5,9,851,68,3206,9,2,7,1
5596,4,4,2,2,35,33,6,187,120,63,2,1,1,1
5597,14,13,9,8,97,86,30,1455,1057,1568,28,2,26,1
5598,7,2,6,1,20,7,14,238,13,224,5,2,3,1
5599,25,6,21,2,138,13,126,2025,1612,674,27,1,26,1
5600,6,1,6,1,9,1,9,28,5,62,17,1,16,1
5601,25,2,24,1,80,4,77,822,10,819,5,2,3,1
5602,76,1,76,1,282,5,279,1409,10,1939,78,1,77,1
5603,169,123,48,2,454,218,237,3271,10180,5915,138,62,76,1
5604,38,1,38,1,124,1,124,205,9,200,6,1,5,1
5605,3,2,2,1,8,4,5,31,17,14,3,1,2,1
5606,5,5,2,2,33,33,2,108,97,9,8,6,2,1
5607,6,2,6,2,18,5,14,174,99,122,8,2,6,1
5608,12,10,4,2,29,21,9,97,56,40,5,4,1,1
5609,2,1,2,1,14,1,14,40,3,63,11,1,10,1
5610,198,74,178,54,1198,284,945,9494,897,13395,99,20,79,1
5611,156,5,156,5,888,16,878,7585,62,22183,44,4,40,1
5612,49,46,5,2,245,239,8,998,614,1082,5,2,3,1
5613,142,48,115,21,3079,300,2859,39787,21093,52332,167,26,142,1
5614,9,8,2,1,56,45,12,346,118,232,7,6,1,1
5615,63,57,10,4,65,57,12,83,61,18,4,1,3,1
5616,7,5,3,1,16,12,5,94,185,7,7,5,2,1
5617,5,5,1,1,71,71,1,740,1476,12,3,2,1,1
5618,107,22,83,2,413,63,347,3445,2918,2872,65,19,46,1
5619,101,2,100,1,876,4,873,6390,11,7167,46,1,45,1
5620,40,39,2,1,123,122,2,1426,4306,3,14,13,1,1
5621,35,32,4,1,50,41,10,218,101,116,9,6,3,1
5622,35,2,35,2,643,16,637,4082,309,8335,136,1,135,1
5623,100,5,98,3,238,12,227,3314,41905,4538,121,59,62,1
5624,6,6,3,3,37,32,7,696,940,532,27,22,5,1
5625,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5626,19,7,16,4,468,226,250,1471,295,1310,9,1,8,1
5627,33,12,29,8,268,54,247,6504,5349,42142,111,1,110,1
5628,12,1,12,1,35,1,35,238,5,272,40,1,39,1
5629,2,2,2,2,5,3,3,38,21,38,4,1,3,1
5630,91,5,86,3,1341,55,1284,4448,1516,2956,23,1,22,1
5631,15,14,3,2,47,45,3,593,584,14,7,6,1,1
5632,10,2,9,1,21,2,20,63,7,55,4,2,2,1
5633,11,3,9,1,12,4,9,200,6,193,3,1,2,1
5634,9,4,7,2,25,13,13,110,56,63,14,5,9,1
