,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,has_conflict
13605,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13606,2,2,1,2,1,1,1,0,0,3,2,1,4,3,2,1,1
13607,2,0,2,1,1,0,1,1,1,2,0,2,3,1,2,0,1
13608,0,0,0,7,1,7,1,1,1,6,0,6,7,1,7,1,1
13609,0,0,0,10,1,9,1,1,1,9,0,9,10,1,9,0,1
13610,16,16,0,29,28,1,1,0,0,44,44,0,45,44,1,0,1
13611,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,1
13612,0,0,0,8,1,8,1,1,1,7,0,7,8,1,8,1,1
13613,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
13614,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,1
13615,2,0,2,42,1,41,1,1,1,43,0,43,44,1,43,0,1
13616,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,1
13617,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
13618,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13619,2,1,1,4,0,4,1,1,1,5,0,5,6,1,5,0,1
13620,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,1
13621,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13622,0,0,0,9,9,1,1,0,0,8,8,0,9,9,1,1,1
13623,3,2,3,3,3,0,0,0,0,6,5,1,6,5,3,2,1
13624,2,2,0,13,12,1,2,1,1,13,13,0,15,14,1,0,1
13625,3,1,3,15,3,15,1,1,1,17,3,14,18,4,18,4,1
13626,3,2,2,6,2,4,2,1,1,7,2,5,9,4,6,1,1
13627,4,4,1,13,13,1,1,0,0,16,16,0,17,17,2,2,1
13628,1,0,1,4,2,2,1,0,0,4,2,2,5,2,3,0,1
13629,0,0,0,48,48,2,0,0,0,48,48,0,24,24,1,1,1
13630,4,1,3,4,0,4,1,1,1,7,0,7,8,1,7,0,1
13631,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,1
13632,1,0,1,7,1,6,2,1,1,6,0,6,8,1,7,0,1
13633,0,0,0,3,3,1,1,0,0,2,2,0,3,3,1,1,1
13634,1,0,1,5,1,4,1,1,1,5,0,5,6,1,5,0,1
13635,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13636,1,0,1,3,1,3,2,1,1,2,0,2,4,1,4,1,1
13637,0,0,0,45,30,29,0,0,0,45,30,15,45,30,29,14,1
13638,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
13639,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
13640,2,2,2,5,5,3,2,1,1,5,5,0,7,7,5,5,1
13641,2,1,1,4,4,0,1,0,0,5,5,0,6,5,1,0,1
13642,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13643,2,2,0,9,9,1,1,0,0,10,10,0,11,11,1,1,1
13644,4,4,0,16,15,1,1,0,0,19,19,0,20,19,1,0,1
13645,0,0,0,10,4,6,0,0,0,10,4,6,5,2,3,0,1
13646,1,0,1,10,1,9,2,1,1,9,0,9,11,1,10,0,1
13647,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13648,1,0,1,10,1,9,1,1,1,10,0,10,11,1,10,0,1
13649,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,1
13650,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13651,2,0,2,8,1,8,2,1,1,8,0,8,10,1,10,1,1
13652,7,1,6,29,0,29,1,1,1,35,0,35,36,1,35,0,1
13653,3,0,3,10,3,7,1,1,1,12,2,10,13,3,10,0,1
13654,1,0,1,6,1,6,1,1,1,6,0,6,7,1,7,1,1
13655,2,2,1,5,0,5,1,1,1,6,1,5,7,2,6,1,1
13656,4,4,0,5,4,1,1,0,0,8,8,0,9,8,1,0,1
13657,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13658,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
13659,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,1
13660,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13661,3,1,2,1,0,1,1,1,1,3,0,3,4,1,3,0,1
13662,3,3,0,15,14,1,1,0,0,17,17,0,18,17,1,0,1
13663,2,2,0,79,78,1,1,0,0,80,80,0,81,80,1,0,1
13664,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,1
13665,1,1,1,2,2,2,1,1,1,2,2,0,3,3,3,3,1
13666,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
13667,2,0,2,4,1,4,1,1,1,5,0,5,6,1,6,1,1
13668,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,1
13669,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,1
13670,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13671,2,2,1,12,12,0,1,0,0,13,13,0,14,14,1,1,1
13672,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13673,1,0,1,7,1,6,1,1,1,7,0,7,8,1,7,0,1
13674,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13675,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
13676,3,0,3,5,1,4,1,1,1,7,0,7,8,1,7,0,1
13677,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13678,2,2,1,2,0,2,2,1,1,2,1,1,4,2,3,1,1
13679,0,0,0,6,1,5,2,1,1,4,0,4,6,1,5,0,1
13680,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13681,1,0,1,4,1,3,2,1,1,3,0,3,5,1,4,0,1
13682,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13683,2,1,2,1,0,1,1,1,1,2,0,2,3,1,3,1,1
13684,0,0,0,24,2,24,0,0,0,24,2,22,12,1,12,1,1
13685,2,2,0,3,1,2,1,0,0,4,3,1,5,3,2,0,1
13686,17,16,1,28,28,0,1,0,0,44,44,0,45,44,1,0,1
13687,3,0,3,19,1,19,1,1,1,21,0,21,22,1,22,1,1
13688,2,2,1,2,1,1,1,0,0,3,2,1,4,3,2,1,1
13689,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13690,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
13691,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13692,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13693,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1
13694,2,2,1,4,2,2,1,0,0,5,4,1,6,4,3,1,1
13695,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,1
13696,2,2,1,8,2,7,1,1,1,9,3,6,10,4,8,2,1
13697,0,0,0,29,1,28,1,1,1,28,0,28,29,1,28,0,1
13698,0,0,0,22,20,6,0,0,0,22,20,2,11,10,3,2,1
13699,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13700,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1
13701,0,0,0,9,9,1,1,0,0,8,8,0,9,9,1,1,1
13702,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
13703,2,2,1,3,3,0,1,0,0,4,4,0,5,5,1,1,1
13704,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
13705,1,1,0,16,15,1,1,0,0,16,16,0,17,16,1,0,1
13706,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13707,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
13708,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13709,0,0,0,49,1,49,1,1,1,48,0,48,49,1,49,1,1
13710,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13711,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13712,0,0,0,13,1,12,2,1,1,11,0,11,13,1,12,0,1
13713,4,0,4,25,1,24,1,1,1,28,0,28,29,1,28,0,1
13714,4,0,4,13,1,12,1,1,1,16,0,16,17,1,16,0,1
13715,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13716,3,2,2,22,2,21,0,0,0,25,4,21,25,4,23,2,1
13717,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13718,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1
13719,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,1
13720,3,1,3,21,0,21,1,1,1,23,0,23,24,1,24,1,1
13721,2,0,2,17,1,16,1,1,1,18,0,18,19,1,18,0,1
13722,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13723,4,1,3,26,0,26,1,1,1,29,0,29,30,1,29,0,1
13724,3,0,3,10,1,10,2,1,1,11,0,11,13,1,13,1,1
13725,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13726,2,0,2,7,1,6,1,1,1,8,0,8,9,1,8,0,1
13727,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
13728,1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,1
13729,3,0,3,7,1,6,1,1,1,9,0,9,10,1,9,0,1
13730,1,0,1,1,1,1,2,1,1,0,0,0,2,1,2,1,1
13731,3,0,3,7,1,6,1,1,1,9,0,9,10,1,9,0,1
13732,17,1,17,186,0,186,1,1,1,202,0,202,203,1,203,1,1
13733,2,1,1,6,0,6,1,1,1,7,0,7,8,1,7,0,1
13734,3,2,2,1,0,1,2,1,1,2,0,2,4,2,3,1,1
13735,0,0,0,10,1,9,1,1,1,9,0,9,10,1,9,0,1
13736,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13737,3,3,0,21,20,1,1,0,0,23,23,0,24,23,1,0,1
13738,0,0,0,58,58,2,0,0,0,58,58,0,29,29,1,1,1
13739,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
13740,3,1,3,4,1,3,1,1,1,6,1,5,7,2,6,1,1
13741,2,2,1,2,2,0,2,1,1,2,2,0,4,4,1,1,1
13742,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13743,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13744,3,0,3,41,1,40,1,1,1,43,0,43,44,1,43,0,1
13745,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13746,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13747,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1
13748,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13749,6,0,6,10,1,9,1,1,1,15,0,15,16,1,15,0,1
13750,2,1,1,6,3,4,1,1,1,7,3,4,8,4,5,1,1
13751,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13752,2,1,1,4,3,1,2,1,1,4,3,1,6,4,2,0,1
13753,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,1
13754,9,9,0,65,64,1,1,0,0,73,73,0,74,73,1,0,1
13755,2,0,2,4,1,3,1,1,1,5,0,5,6,1,5,0,1
13756,1,0,1,70,2,68,1,0,0,70,2,68,71,2,69,0,1
13757,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
13758,0,0,0,9,1,9,1,1,1,8,0,8,9,1,9,1,1
13759,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
13760,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
13761,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,1
13762,2,2,0,2,2,1,2,1,1,2,2,0,4,4,1,1,1
13763,3,0,3,121,1,120,1,1,1,123,0,123,124,1,123,0,1
13764,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
13765,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13766,4,0,4,9,1,9,1,1,1,12,0,12,13,1,13,1,1
13767,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
13768,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13769,2,2,1,1,1,0,1,1,0,2,2,0,3,3,1,1,1
13770,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13771,5,0,5,16,1,15,1,1,1,20,0,20,21,1,20,0,1
13772,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
13773,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13774,4,1,4,42,0,42,1,1,1,45,0,45,46,1,46,1,1
13775,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,1
13776,5,0,5,115,1,114,1,1,1,119,0,119,120,1,119,0,1
13777,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13778,6,5,1,13,13,0,1,0,0,18,18,0,19,18,1,0,1
13779,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,1
13780,3,2,1,6,0,6,1,1,1,8,1,7,9,2,7,0,1
13781,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
13782,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13783,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
13784,2,0,2,2,1,1,2,1,1,2,0,2,4,1,3,0,1
13785,0,0,0,538,2,538,0,0,0,538,2,536,269,1,269,1,1
13786,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13787,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13788,1,1,1,2,0,2,1,1,0,2,0,2,3,1,3,1,1
13789,2,2,2,0,0,0,1,1,1,1,1,0,2,2,2,2,1
13790,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13791,2,2,2,37,19,19,0,0,0,39,21,18,39,21,21,3,1
13792,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13793,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
13794,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13795,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13796,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13797,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13798,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13799,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
13800,5,0,5,15,1,15,1,1,1,19,0,19,20,1,20,1,1
13801,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,1
13802,1,0,1,9,3,7,2,1,1,8,2,6,10,3,8,1,1
13803,7,1,7,104,0,104,1,1,1,110,0,110,111,1,111,1,1
13804,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,1
13805,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
13806,11,11,0,17,16,1,1,0,0,27,27,0,28,27,1,0,1
13807,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13808,1,1,0,6,0,6,1,1,1,6,0,6,7,1,6,0,1
13809,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13810,9,9,0,19,18,1,1,0,0,27,27,0,28,27,1,0,1
13811,2,1,2,3,0,3,1,1,1,4,0,4,5,1,5,1,1
13812,1,1,1,3,3,0,1,0,0,3,3,0,4,4,1,1,1
13813,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13814,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13815,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1
13816,1,1,1,2,1,1,1,1,0,2,1,1,3,2,2,1,1
13817,2,2,0,3,2,1,2,1,1,3,3,0,5,4,1,0,1
13818,0,0,0,8,1,7,1,1,1,7,0,7,8,1,7,0,1
13819,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13820,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13821,0,0,0,14,14,2,1,1,0,13,13,0,14,14,2,2,1
13822,3,1,3,12,0,12,1,1,1,14,0,14,15,1,15,1,1
13823,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13824,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,1
13825,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13826,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
13827,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,1
13828,2,1,1,32,0,32,2,1,1,32,0,32,34,1,33,0,1
13829,6,0,6,13,1,12,1,1,1,18,0,18,19,1,18,0,1
13830,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13831,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
13832,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
13833,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,1
13834,1,0,1,27,1,26,2,1,1,26,0,26,28,1,27,0,1
13835,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13836,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
13837,1,1,1,5,0,5,1,1,0,5,0,5,6,1,6,1,1
13838,5,5,1,20,20,0,1,0,0,24,24,0,25,25,1,1,1
13839,2,0,2,12,1,12,1,1,1,13,0,13,14,1,14,1,1
13840,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
13841,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,1
13842,2,1,2,6,5,1,1,1,1,7,5,2,8,6,3,1,1
13843,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13844,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,1
13845,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
13846,1,1,1,6,1,6,1,0,0,6,1,5,7,2,7,2,1
13847,1,1,0,6,5,1,2,1,1,5,5,0,7,6,1,0,1
13848,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,1
13849,25,25,0,38,37,1,1,0,0,62,62,0,63,62,1,0,1
13850,2,0,2,18,1,17,1,1,1,19,0,19,20,1,19,0,1
13851,5,1,4,20,0,20,2,1,1,23,0,23,25,1,24,0,1
13852,5,0,5,118,1,117,1,1,1,122,0,122,123,1,122,0,1
13853,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13854,1,0,1,26,1,25,1,1,1,26,0,26,27,1,26,0,1
13855,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
13856,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13857,4,4,0,41,40,1,1,0,0,44,44,0,45,44,1,0,1
13858,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13859,9,0,9,60,1,59,1,1,1,68,0,68,69,1,68,0,1
13860,2,0,2,31,1,30,2,1,1,31,0,31,33,1,32,0,1
13861,0,0,0,4,4,1,2,1,1,2,2,0,4,4,1,1,1
13862,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13863,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,1
13864,2,1,2,7,0,7,1,1,1,8,0,8,9,1,9,1,1
13865,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13866,4,1,4,8,0,8,1,1,1,11,0,11,12,1,12,1,1
13867,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13868,3,1,3,9,0,9,1,1,1,11,0,11,12,1,12,1,1
13869,1,0,1,15,1,14,1,1,1,15,0,15,16,1,15,0,1
13870,2,2,1,10,10,0,1,0,0,11,11,0,12,12,1,1,1
13871,2,2,0,5,4,2,2,1,1,5,4,1,7,6,2,1,1
13872,4,1,3,14,0,14,1,1,1,17,0,17,18,1,17,0,1
13873,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13874,2,0,2,9,1,8,1,1,1,10,0,10,11,1,10,0,1
13875,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,1
13876,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1
13877,5,0,5,15,1,15,1,1,1,19,0,19,20,1,20,1,1
13878,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13879,2,0,2,2,1,2,1,1,1,3,0,3,4,1,4,1,1
13880,1,1,0,16,0,16,1,1,1,16,0,16,17,1,16,0,1
13881,3,0,3,5,2,3,1,0,0,7,2,5,8,2,6,0,1
13882,3,3,0,5,3,2,0,0,0,8,6,2,8,6,2,0,1
13883,0,0,0,6,6,1,1,0,0,5,5,0,6,6,1,1,1
13884,5,5,0,40,40,1,1,0,0,44,44,0,45,45,1,1,1
13885,3,1,2,16,0,16,1,1,1,18,0,18,19,1,18,0,1
13886,3,1,2,1,0,1,2,1,1,2,0,2,4,1,3,0,1
13887,5,0,5,28,1,27,1,1,1,32,0,32,33,1,32,0,1
13888,1,0,1,5,2,3,0,0,0,6,2,4,6,2,4,0,1
13889,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13890,4,0,4,64,1,63,1,1,1,67,0,67,68,1,67,0,1
13891,1,1,1,3,3,0,1,1,0,3,3,0,4,4,1,1,1
13892,2,2,0,36,36,1,1,0,0,37,37,0,38,38,1,1,1
13893,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
13894,3,1,2,2,1,1,2,1,1,3,1,2,5,2,3,0,1
13895,1,1,0,10,9,1,1,0,0,10,10,0,11,10,1,0,1
13896,1,1,1,2,0,2,1,1,0,2,0,2,3,1,3,1,1
13897,1,1,1,11,11,1,1,0,0,11,11,0,12,12,2,2,1
13898,4,0,4,51,1,51,1,1,1,54,0,54,55,1,55,1,1
13899,3,3,0,37,36,1,1,0,0,39,39,0,40,39,1,0,1
13900,2,1,1,7,6,1,1,0,0,8,7,1,9,7,2,0,1
13901,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13902,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
13903,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,1
13904,0,0,0,4,3,1,2,1,1,2,2,0,4,3,1,0,1
13905,4,4,1,23,23,0,1,0,0,26,26,0,27,27,1,1,1
13906,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
13907,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,1
13908,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13909,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
13910,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
13911,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,1
13912,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
13913,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13914,1,1,0,5,0,5,1,1,1,5,0,5,6,1,5,0,1
13915,0,0,0,30,30,1,1,0,0,29,29,0,30,30,1,1,1
13916,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13917,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,1
13918,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13919,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
13920,1,0,1,12,1,11,2,1,1,11,0,11,13,1,12,0,1
13921,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13922,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
13923,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13924,1,0,1,11,3,9,1,1,1,11,2,9,12,3,10,1,1
13925,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
13926,2,1,2,1,1,0,1,0,0,2,1,1,3,2,2,1,1
13927,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13928,3,1,2,33,0,33,1,1,1,35,0,35,36,1,35,0,1
13929,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13930,2,1,1,9,1,8,1,1,1,10,1,9,11,2,9,0,1
13931,2,0,2,8,1,8,1,1,1,9,0,9,10,1,10,1,1
13932,0,0,0,24,2,24,0,0,0,24,2,22,12,1,12,1,1
13933,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,1
13934,1,0,1,4,1,4,2,1,1,3,0,3,5,1,5,1,1
13935,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
13936,2,0,2,13,1,13,1,1,1,14,0,14,15,1,15,1,1
13937,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13938,5,2,4,13,0,13,0,0,0,18,2,16,18,2,17,1,1
13939,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13940,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13941,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13942,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,1
13943,2,1,1,5,0,5,1,1,1,6,0,6,7,1,6,0,1
13944,2,1,2,2,0,2,1,1,1,3,0,3,4,1,4,1,1
13945,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,1
13946,8,8,0,142,142,1,1,0,0,149,149,0,150,150,1,1,1
13947,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13948,1,1,1,3,0,3,2,1,1,2,0,2,4,1,4,1,1
13949,3,0,3,14,1,13,2,1,1,15,0,15,17,1,16,0,1
13950,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13951,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13952,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13953,2,2,1,1,1,0,1,1,0,2,2,0,3,3,1,1,1
13954,2,1,1,7,0,7,1,1,1,8,0,8,9,1,8,0,1
13955,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13956,3,1,2,7,0,7,1,1,1,9,0,9,10,1,9,0,1
13957,1,0,1,12,1,11,1,1,1,12,0,12,13,1,12,0,1
13958,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
13959,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13960,1,1,1,6,0,6,1,1,0,6,0,6,7,1,7,1,1
13961,1,0,1,2,2,1,2,1,1,1,1,0,3,2,2,1,1
13962,1,1,1,7,1,6,0,0,0,8,2,6,8,2,7,1,1
13963,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1
13964,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
13965,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
13966,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
13967,2,1,2,16,0,16,1,1,1,17,0,17,18,1,18,1,1
13968,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
13969,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
13970,2,0,2,41,2,39,1,0,0,42,2,40,43,2,41,0,1
13971,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,2,1
13972,2,0,2,11,1,10,1,1,1,12,0,12,13,1,12,0,1
13973,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13974,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
13975,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
13976,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
13977,3,2,3,3,0,3,0,0,0,6,2,4,6,2,6,2,1
13978,2,1,2,1,0,1,1,1,1,2,0,2,3,1,3,1,1
13979,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
