,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,has_conflict
4822,0,0,0,9,9,1,1,0,0,8,8,0,9,9,1,1,1
4823,3,2,3,3,3,0,0,0,0,6,5,1,6,5,3,2,1
4824,2,2,0,13,12,1,2,1,1,13,13,0,15,14,1,0,1
4825,3,1,3,15,3,15,1,1,1,17,3,14,18,4,18,4,1
4826,3,2,2,6,2,4,2,1,1,7,2,5,9,4,6,1,1
4827,4,4,1,13,13,1,1,0,0,16,16,0,17,17,2,2,1
4828,1,0,1,4,2,2,1,0,0,4,2,2,5,2,3,0,1
4829,0,0,0,48,48,2,0,0,0,48,48,0,24,24,1,1,1
4830,4,1,3,4,0,4,1,1,1,7,0,7,8,1,7,0,1
4831,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,1
4832,1,0,1,7,1,6,2,1,1,6,0,6,8,1,7,0,1
4833,0,0,0,3,3,1,1,0,0,2,2,0,3,3,1,1,1
4834,1,0,1,5,1,4,1,1,1,5,0,5,6,1,5,0,1
4835,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4836,1,0,1,3,1,3,2,1,1,2,0,2,4,1,4,1,1
4837,0,0,0,45,30,29,0,0,0,45,30,15,45,30,29,14,1
4838,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
4839,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
4840,2,2,2,5,5,3,2,1,1,5,5,0,7,7,5,5,1
4841,2,1,1,4,4,0,1,0,0,5,5,0,6,5,1,0,1
4842,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4843,2,2,0,9,9,1,1,0,0,10,10,0,11,11,1,1,1
4844,4,4,0,16,15,1,1,0,0,19,19,0,20,19,1,0,1
4845,0,0,0,10,4,6,0,0,0,10,4,6,5,2,3,0,1
4846,1,0,1,10,1,9,2,1,1,9,0,9,11,1,10,0,1
4847,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4848,1,0,1,10,1,9,1,1,1,10,0,10,11,1,10,0,1
4849,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,1
4850,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4851,2,0,2,8,1,8,2,1,1,8,0,8,10,1,10,1,1
4852,7,1,6,29,0,29,1,1,1,35,0,35,36,1,35,0,1
4853,3,0,3,10,3,7,1,1,1,12,2,10,13,3,10,0,1
4854,1,0,1,6,1,6,1,1,1,6,0,6,7,1,7,1,1
4855,2,2,1,5,0,5,1,1,1,6,1,5,7,2,6,1,1
4856,4,4,0,5,4,1,1,0,0,8,8,0,9,8,1,0,1
4857,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4858,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
4859,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,1
4860,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4861,3,1,2,1,0,1,1,1,1,3,0,3,4,1,3,0,1
4862,3,3,0,15,14,1,1,0,0,17,17,0,18,17,1,0,1
4863,2,2,0,79,78,1,1,0,0,80,80,0,81,80,1,0,1
4864,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,1
4865,1,1,1,2,2,2,1,1,1,2,2,0,3,3,3,3,1
4866,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
4867,2,0,2,4,1,4,1,1,1,5,0,5,6,1,6,1,1
4868,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,1
4869,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,1
4870,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4871,2,2,1,12,12,0,1,0,0,13,13,0,14,14,1,1,1
4872,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4873,1,0,1,7,1,6,1,1,1,7,0,7,8,1,7,0,1
4874,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4875,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
4876,3,0,3,5,1,4,1,1,1,7,0,7,8,1,7,0,1
4877,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4878,2,2,1,2,0,2,2,1,1,2,1,1,4,2,3,1,1
4879,0,0,0,6,1,5,2,1,1,4,0,4,6,1,5,0,1
4880,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
4881,1,0,1,4,1,3,2,1,1,3,0,3,5,1,4,0,1
4882,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4883,2,1,2,1,0,1,1,1,1,2,0,2,3,1,3,1,1
4884,0,0,0,24,2,24,0,0,0,24,2,22,12,1,12,1,1
4885,2,2,0,3,1,2,1,0,0,4,3,1,5,3,2,0,1
4886,17,16,1,28,28,0,1,0,0,44,44,0,45,44,1,0,1
4887,3,0,3,19,1,19,1,1,1,21,0,21,22,1,22,1,1
4888,2,2,1,2,1,1,1,0,0,3,2,1,4,3,2,1,1
4889,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4890,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
4891,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4892,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4893,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1
4894,2,2,1,4,2,2,1,0,0,5,4,1,6,4,3,1,1
4895,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,1
4896,2,2,1,8,2,7,1,1,1,9,3,6,10,4,8,2,1
4897,0,0,0,29,1,28,1,1,1,28,0,28,29,1,28,0,1
4898,0,0,0,22,20,6,0,0,0,22,20,2,11,10,3,2,1
4899,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4900,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1
4901,0,0,0,9,9,1,1,0,0,8,8,0,9,9,1,1,1
4902,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
4903,2,2,1,3,3,0,1,0,0,4,4,0,5,5,1,1,1
4904,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
4905,1,1,0,16,15,1,1,0,0,16,16,0,17,16,1,0,1
4906,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
4907,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
4908,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
4909,0,0,0,49,1,49,1,1,1,48,0,48,49,1,49,1,1
4910,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4911,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
4912,0,0,0,13,1,12,2,1,1,11,0,11,13,1,12,0,1
4913,4,0,4,25,1,24,1,1,1,28,0,28,29,1,28,0,1
4914,4,0,4,13,1,12,1,1,1,16,0,16,17,1,16,0,1
4915,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4916,3,2,2,22,2,21,0,0,0,25,4,21,25,4,23,2,1
4917,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
4918,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1
4919,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,1
4920,3,1,3,21,0,21,1,1,1,23,0,23,24,1,24,1,1
4921,2,0,2,17,1,16,1,1,1,18,0,18,19,1,18,0,1
4922,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4923,4,1,3,26,0,26,1,1,1,29,0,29,30,1,29,0,1
4924,3,0,3,10,1,10,2,1,1,11,0,11,13,1,13,1,1
4925,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4926,2,0,2,7,1,6,1,1,1,8,0,8,9,1,8,0,1
4927,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
4928,1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,1
4929,3,0,3,7,1,6,1,1,1,9,0,9,10,1,9,0,1
4930,1,0,1,1,1,1,2,1,1,0,0,0,2,1,2,1,1
4931,3,0,3,7,1,6,1,1,1,9,0,9,10,1,9,0,1
4932,17,1,17,186,0,186,1,1,1,202,0,202,203,1,203,1,1
4933,2,1,1,6,0,6,1,1,1,7,0,7,8,1,7,0,1
4934,3,2,2,1,0,1,2,1,1,2,0,2,4,2,3,1,1
4935,0,0,0,10,1,9,1,1,1,9,0,9,10,1,9,0,1
4936,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
4937,3,3,0,21,20,1,1,0,0,23,23,0,24,23,1,0,1
4938,0,0,0,58,58,2,0,0,0,58,58,0,29,29,1,1,1
4939,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
4940,3,1,3,4,1,3,1,1,1,6,1,5,7,2,6,1,1
4941,2,2,1,2,2,0,2,1,1,2,2,0,4,4,1,1,1
4942,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4943,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
4944,3,0,3,41,1,40,1,1,1,43,0,43,44,1,43,0,1
4945,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
4946,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
4947,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1
4948,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4949,6,0,6,10,1,9,1,1,1,15,0,15,16,1,15,0,1
4950,2,1,1,6,3,4,1,1,1,7,3,4,8,4,5,1,1
4951,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4952,2,1,1,4,3,1,2,1,1,4,3,1,6,4,2,0,1
4953,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,1
4954,9,9,0,65,64,1,1,0,0,73,73,0,74,73,1,0,1
4955,2,0,2,4,1,3,1,1,1,5,0,5,6,1,5,0,1
4956,1,0,1,70,2,68,1,0,0,70,2,68,71,2,69,0,1
4957,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
4958,0,0,0,9,1,9,1,1,1,8,0,8,9,1,9,1,1
4959,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
4960,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
4961,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,1
4962,2,2,0,2,2,1,2,1,1,2,2,0,4,4,1,1,1
4963,3,0,3,121,1,120,1,1,1,123,0,123,124,1,123,0,1
4964,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
4965,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4966,4,0,4,9,1,9,1,1,1,12,0,12,13,1,13,1,1
4967,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
4968,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4969,2,2,1,1,1,0,1,1,0,2,2,0,3,3,1,1,1
4970,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
4971,5,0,5,16,1,15,1,1,1,20,0,20,21,1,20,0,1
4972,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
4973,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4974,4,1,4,42,0,42,1,1,1,45,0,45,46,1,46,1,1
4975,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,1
4976,5,0,5,115,1,114,1,1,1,119,0,119,120,1,119,0,1
4977,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4978,6,5,1,13,13,0,1,0,0,18,18,0,19,18,1,0,1
4979,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,1
4980,3,2,1,6,0,6,1,1,1,8,1,7,9,2,7,0,1
4981,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
4982,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4983,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
4984,2,0,2,2,1,1,2,1,1,2,0,2,4,1,3,0,1
4985,0,0,0,538,2,538,0,0,0,538,2,536,269,1,269,1,1
4986,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
4987,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4988,1,1,1,2,0,2,1,1,0,2,0,2,3,1,3,1,1
4989,2,2,2,0,0,0,1,1,1,1,1,0,2,2,2,2,1
4990,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4991,2,2,2,37,19,19,0,0,0,39,21,18,39,21,21,3,1
4992,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
4993,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
4994,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4995,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
4996,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4997,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
4998,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4999,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
5000,5,0,5,15,1,15,1,1,1,19,0,19,20,1,20,1,1
5001,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,1
5002,1,0,1,9,3,7,2,1,1,8,2,6,10,3,8,1,1
5003,7,1,7,104,0,104,1,1,1,110,0,110,111,1,111,1,1
5004,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,1
5005,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
5006,11,11,0,17,16,1,1,0,0,27,27,0,28,27,1,0,1
5007,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5008,1,1,0,6,0,6,1,1,1,6,0,6,7,1,6,0,1
5009,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5010,9,9,0,19,18,1,1,0,0,27,27,0,28,27,1,0,1
5011,2,1,2,3,0,3,1,1,1,4,0,4,5,1,5,1,1
5012,1,1,1,3,3,0,1,0,0,3,3,0,4,4,1,1,1
5013,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5014,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5015,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1
5016,1,1,1,2,1,1,1,1,0,2,1,1,3,2,2,1,1
5017,2,2,0,3,2,1,2,1,1,3,3,0,5,4,1,0,1
5018,0,0,0,8,1,7,1,1,1,7,0,7,8,1,7,0,1
5019,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5020,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
5021,0,0,0,14,14,2,1,1,0,13,13,0,14,14,2,2,1
5022,3,1,3,12,0,12,1,1,1,14,0,14,15,1,15,1,1
5023,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5024,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,1
5025,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
5026,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
5027,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,1
5028,2,1,1,32,0,32,2,1,1,32,0,32,34,1,33,0,1
5029,6,0,6,13,1,12,1,1,1,18,0,18,19,1,18,0,1
5030,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
5031,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
5032,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
5033,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,1
5034,1,0,1,27,1,26,2,1,1,26,0,26,28,1,27,0,1
5035,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5036,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
5037,1,1,1,5,0,5,1,1,0,5,0,5,6,1,6,1,1
5038,5,5,1,20,20,0,1,0,0,24,24,0,25,25,1,1,1
5039,2,0,2,12,1,12,1,1,1,13,0,13,14,1,14,1,1
5040,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
5041,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,1
5042,2,1,2,6,5,1,1,1,1,7,5,2,8,6,3,1,1
5043,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
5044,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,1
5045,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
5046,1,1,1,6,1,6,1,0,0,6,1,5,7,2,7,2,1
5047,1,1,0,6,5,1,2,1,1,5,5,0,7,6,1,0,1
5048,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,1
5049,25,25,0,38,37,1,1,0,0,62,62,0,63,62,1,0,1
5050,2,0,2,18,1,17,1,1,1,19,0,19,20,1,19,0,1
5051,5,1,4,20,0,20,2,1,1,23,0,23,25,1,24,0,1
5052,5,0,5,118,1,117,1,1,1,122,0,122,123,1,122,0,1
5053,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5054,1,0,1,26,1,25,1,1,1,26,0,26,27,1,26,0,1
5055,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
5056,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5057,4,4,0,41,40,1,1,0,0,44,44,0,45,44,1,0,1
5058,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5059,9,0,9,60,1,59,1,1,1,68,0,68,69,1,68,0,1
5060,2,0,2,31,1,30,2,1,1,31,0,31,33,1,32,0,1
5061,0,0,0,4,4,1,2,1,1,2,2,0,4,4,1,1,1
5062,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5063,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,1
5064,2,1,2,7,0,7,1,1,1,8,0,8,9,1,9,1,1
5065,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
5066,4,1,4,8,0,8,1,1,1,11,0,11,12,1,12,1,1
5067,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5068,3,1,3,9,0,9,1,1,1,11,0,11,12,1,12,1,1
5069,1,0,1,15,1,14,1,1,1,15,0,15,16,1,15,0,1
5070,2,2,1,10,10,0,1,0,0,11,11,0,12,12,1,1,1
5071,2,2,0,5,4,2,2,1,1,5,4,1,7,6,2,1,1
5072,4,1,3,14,0,14,1,1,1,17,0,17,18,1,17,0,1
5073,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
5074,2,0,2,9,1,8,1,1,1,10,0,10,11,1,10,0,1
5075,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,1
5076,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1
5077,5,0,5,15,1,15,1,1,1,19,0,19,20,1,20,1,1
5078,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
5079,2,0,2,2,1,2,1,1,1,3,0,3,4,1,4,1,1
5080,1,1,0,16,0,16,1,1,1,16,0,16,17,1,16,0,1
5081,3,0,3,5,2,3,1,0,0,7,2,5,8,2,6,0,1
5082,3,3,0,5,3,2,0,0,0,8,6,2,8,6,2,0,1
5083,0,0,0,6,6,1,1,0,0,5,5,0,6,6,1,1,1
5084,5,5,0,40,40,1,1,0,0,44,44,0,45,45,1,1,1
5085,3,1,2,16,0,16,1,1,1,18,0,18,19,1,18,0,1
5086,3,1,2,1,0,1,2,1,1,2,0,2,4,1,3,0,1
5087,5,0,5,28,1,27,1,1,1,32,0,32,33,1,32,0,1
5088,1,0,1,5,2,3,0,0,0,6,2,4,6,2,4,0,1
5089,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
5090,4,0,4,64,1,63,1,1,1,67,0,67,68,1,67,0,1
5091,1,1,1,3,3,0,1,1,0,3,3,0,4,4,1,1,1
5092,2,2,0,36,36,1,1,0,0,37,37,0,38,38,1,1,1
5093,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
5094,3,1,2,2,1,1,2,1,1,3,1,2,5,2,3,0,1
5095,1,1,0,10,9,1,1,0,0,10,10,0,11,10,1,0,1
5096,1,1,1,2,0,2,1,1,0,2,0,2,3,1,3,1,1
5097,1,1,1,11,11,1,1,0,0,11,11,0,12,12,2,2,1
5098,4,0,4,51,1,51,1,1,1,54,0,54,55,1,55,1,1
5099,3,3,0,37,36,1,1,0,0,39,39,0,40,39,1,0,1
5100,2,1,1,7,6,1,1,0,0,8,7,1,9,7,2,0,1
5101,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5102,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
5103,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,1
5104,0,0,0,4,3,1,2,1,1,2,2,0,4,3,1,0,1
5105,4,4,1,23,23,0,1,0,0,26,26,0,27,27,1,1,1
5106,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
5107,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,1
5108,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5109,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
5110,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
5111,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,1
5112,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
5113,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5114,1,1,0,5,0,5,1,1,1,5,0,5,6,1,5,0,1
5115,0,0,0,30,30,1,1,0,0,29,29,0,30,30,1,1,1
5116,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
5117,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,1
5118,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5119,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
5120,1,0,1,12,1,11,2,1,1,11,0,11,13,1,12,0,1
5121,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5122,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
5123,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
5124,1,0,1,11,3,9,1,1,1,11,2,9,12,3,10,1,1
5125,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
5126,2,1,2,1,1,0,1,0,0,2,1,1,3,2,2,1,1
5127,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5128,3,1,2,33,0,33,1,1,1,35,0,35,36,1,35,0,1
5129,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5130,2,1,1,9,1,8,1,1,1,10,1,9,11,2,9,0,1
5131,2,0,2,8,1,8,1,1,1,9,0,9,10,1,10,1,1
5132,0,0,0,24,2,24,0,0,0,24,2,22,12,1,12,1,1
5133,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,1
5134,1,0,1,4,1,4,2,1,1,3,0,3,5,1,5,1,1
5135,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
5136,2,0,2,13,1,13,1,1,1,14,0,14,15,1,15,1,1
5137,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5138,5,2,4,13,0,13,0,0,0,18,2,16,18,2,17,1,1
5139,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5140,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5141,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5142,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,1
5143,2,1,1,5,0,5,1,1,1,6,0,6,7,1,6,0,1
5144,2,1,2,2,0,2,1,1,1,3,0,3,4,1,4,1,1
5145,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,1
5146,8,8,0,142,142,1,1,0,0,149,149,0,150,150,1,1,1
5147,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5148,1,1,1,3,0,3,2,1,1,2,0,2,4,1,4,1,1
5149,3,0,3,14,1,13,2,1,1,15,0,15,17,1,16,0,1
5150,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5151,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
5152,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5153,2,2,1,1,1,0,1,1,0,2,2,0,3,3,1,1,1
5154,2,1,1,7,0,7,1,1,1,8,0,8,9,1,8,0,1
5155,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5156,3,1,2,7,0,7,1,1,1,9,0,9,10,1,9,0,1
5157,1,0,1,12,1,11,1,1,1,12,0,12,13,1,12,0,1
5158,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5159,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5160,1,1,1,6,0,6,1,1,0,6,0,6,7,1,7,1,1
5161,1,0,1,2,2,1,2,1,1,1,1,0,3,2,2,1,1
5162,1,1,1,7,1,6,0,0,0,8,2,6,8,2,7,1,1
5163,1,0,1,1,1,1,1,1,1,1,0,1,2,1,2,1,1
5164,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
5165,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5166,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,1
5167,2,1,2,16,0,16,1,1,1,17,0,17,18,1,18,1,1
5168,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
5169,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
5170,2,0,2,41,2,39,1,0,0,42,2,40,43,2,41,0,1
5171,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,2,1
5172,2,0,2,11,1,10,1,1,1,12,0,12,13,1,12,0,1
5173,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
5174,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5175,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1
5176,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
5177,3,2,3,3,0,3,0,0,0,6,2,4,6,2,6,2,1
5178,2,1,2,1,0,1,1,1,1,2,0,2,3,1,3,1,1
5179,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
5180,5,0,5,32,1,31,1,1,1,36,0,36,37,1,36,0,1
5181,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5182,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,1
5183,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,1
5184,3,0,3,11,1,10,1,1,1,13,0,13,14,1,13,0,1
5185,1,1,0,4,4,1,2,1,1,3,3,0,5,5,1,1,1
5186,1,1,1,3,0,3,1,1,1,3,0,3,4,1,4,1,1
5187,1,1,0,2,2,1,2,1,1,1,1,0,3,3,1,1,1
5188,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,1
5189,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
5190,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5191,1,1,1,2,1,2,0,0,0,3,2,1,3,2,3,2,1
5192,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5193,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5194,1,1,1,2,1,1,1,0,0,2,1,1,3,2,2,1,1
5195,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
5196,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
