,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
5337,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,43,42,4,3,146,136,11,1807,1824,36,21,18,3,1
5338,4,2,4,5,1,4,1,1,1,8,2,6,9,3,8,2,164,113,69,18,398,250,150,6196,15768,6934,136,67,69,1
5339,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,2,9,2,105,4,103,222,11,210,5,2,3,1
5340,2,0,2,60,1,59,1,1,1,61,0,61,62,1,61,0,293,5,293,5,1788,8,1783,17784,30,57376,980,2,978,1
5341,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,36,21,18,3,137,81,59,1107,858,296,23,9,14,1
5342,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,29,9,21,2,34,9,26,69,17,39,7,2,5,1
5343,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,1,3,9,3,5,3,1,2,1
5344,1,0,1,13,1,12,1,1,1,13,0,13,14,1,13,0,5,1,5,1,20,1,20,104,7,155,17,1,16,1
5345,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,17,11,9,4,60,42,25,1138,1537,1340,16,9,7,1
5346,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1314,657,1,1,3640,1820,1,240244,120239,2,7,6,1,1
5347,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,6,6,1,1,23,23,1,182,266,40,8,7,1,1
5348,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,7,7,2,2,11,10,2,120,118,15,7,5,2,1
5349,3,3,0,63,62,1,1,0,0,65,65,0,66,65,1,0,75,75,1,1,806,806,1,18674,48498,10,244,243,1,1
5350,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,4,2,2,37,37,8,350,507,75,13,11,2,1
5351,2,1,2,4,1,3,1,1,1,5,1,4,6,2,5,1,28,2,27,1,176,40,137,787,138,785,29,6,23,1
5352,3,0,3,2,1,1,1,1,1,4,0,4,5,1,4,0,3,1,3,1,5,1,5,136,15,151,6,1,5,1
5353,4,0,4,7,1,7,1,1,1,10,0,10,11,1,11,1,190,5,188,3,379,23,358,2998,394,3484,60,3,57,1
5354,4,4,0,33,32,1,1,0,0,36,36,0,37,36,1,0,230,229,2,1,1109,1108,2,9968,37376,78,712,710,2,1
5355,1,1,1,4,1,3,1,1,1,4,1,3,5,2,4,1,148,132,18,2,444,417,28,2022,1994,469,36,22,14,1
5356,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,2,6,2,50,10,42,116,23,91,4,1,3,1
5357,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,2,6,2,18,5,14,174,99,122,8,2,6,1
5358,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,20,12,10,2,43,29,15,313,183,211,10,2,8,1
5359,25,25,0,38,37,1,1,0,0,62,62,0,63,62,1,0,1,1,1,1,38,38,1,125,451,11,78,77,1,1
5360,1,1,1,4,4,0,1,0,0,4,4,0,5,5,1,1,182,181,4,3,306,286,21,1733,2565,79,30,29,1,1
5361,2,1,1,7,0,7,1,1,1,8,0,8,9,1,8,0,18,2,18,2,42,2,41,243,16,245,17,2,15,1
5362,2,2,2,46,24,25,0,0,0,48,26,22,48,26,27,5,184,21,86,15,1768,274,664,45254,5805,404770,521,103,425,1
5363,0,0,0,7,1,7,1,1,0,6,0,6,7,1,7,1,249,87,204,42,1890,133,1787,19427,1591,18040,51,6,48,1
5364,0,0,0,7,1,6,1,1,1,6,0,6,7,1,6,0,3,2,2,1,5,4,2,14,8,21,8,2,6,1
5365,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,8,3,3,49,45,9,391,724,35,6,5,1,1
5366,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,5,5,1,25,19,5,2,1,1,1
5367,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,7,6,2,1,20,18,3,266,309,4,7,5,2,1
5368,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,1,2,1,17,2,17,58,23,47,6,3,3,1
5369,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,13,2,13,2,43,6,39,549,45,907,26,1,25,1
5370,1,0,1,20,2,19,0,0,0,21,2,19,21,2,20,1,61,12,56,7,351,22,336,2827,164,7160,136,6,130,1
5371,2,1,1,32,0,32,2,1,1,32,0,32,34,1,33,0,41,1,41,1,448,1,448,2234,13,3863,123,1,122,1
5372,2,1,1,4,4,0,1,0,0,5,5,0,6,5,1,0,117,5,114,2,415,23,393,8498,220,8376,11,9,2,1
5373,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,60,60,1,1,61,61,1,6758,12662,4,7,6,1,1
5374,2,0,2,16,2,14,2,1,1,16,1,15,18,2,16,0,71,23,65,17,545,128,433,3713,600,4481,123,12,111,1
5375,2,2,0,5,4,2,2,1,1,5,4,1,7,6,2,1,100,98,4,2,748,745,4,2063,2010,158,18,14,4,1
5376,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,5,3,3,23,8,14,2,1,1,1
5377,2,0,2,15,1,14,2,1,1,15,0,15,17,1,16,0,65,2,65,2,540,124,438,3850,312,5099,115,4,111,1
5378,5,2,4,31,1,30,1,1,1,35,2,33,36,3,34,1,100,5,98,3,238,12,227,3314,41905,4538,121,59,62,1
5379,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,13,11,3,22,27,5,17,15,2,1
5380,4,3,4,4,2,2,0,0,0,8,5,3,8,5,6,3,70,23,52,5,186,81,113,1270,619,1439,78,24,54,1
5381,5,2,3,23,0,23,0,0,0,28,2,26,28,2,26,0,87,31,68,12,223,62,173,3622,843,3481,44,7,37,1
5382,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,51,10,43,2,1055,581,478,8032,2605,20562,31,10,21,1
5383,3,0,3,10,1,10,1,1,1,12,0,12,13,1,13,1,276,1,276,1,623,14,610,2850,376,3350,60,5,55,1
5384,5,1,5,9,3,6,0,0,0,14,4,10,14,4,11,1,393,24,376,7,577,49,530,1458,229,1716,43,5,38,1
5385,3,1,2,4,1,3,0,0,0,7,2,5,7,2,5,0,20,7,15,2,73,20,55,592,329,1027,26,10,16,1
5386,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,3,2,2,11,7,7,337,246,89,2,1,1,1
5387,2,0,2,2,1,1,1,1,1,3,0,3,4,1,3,0,17,2,16,1,49,9,41,227,133,156,8,2,6,1
5388,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,5,4,3,2,22,21,9,628,906,425,6,4,2,1
5389,7,1,6,42,0,42,1,1,1,48,0,48,49,1,48,0,439,67,394,22,1216,230,989,5183,1990,5774,132,19,113,1
5390,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,3,2,1,14,10,5,71,40,30,2,1,1,1
5391,3,0,3,8,2,6,1,1,1,10,1,9,11,2,9,0,59,15,47,3,200,39,162,57930,56478,1613,36,8,28,1
5392,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,22,14,12,4,72,52,26,879,649,594,13,11,2,1
5393,2,2,2,37,19,19,0,0,0,39,21,18,39,21,21,3,107,98,19,10,271,147,139,47877,383675,1325,349,300,49,1
5394,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1,1,1,1,5,5,1,17,14,6,3,1,2,1
5395,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,18,15,4,1,85,82,4,1212,2283,14,13,12,1,1
5396,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,5,3,3,33,44,9,3,2,1,1
5397,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5398,2,0,2,7,1,6,2,1,1,7,0,7,9,1,8,0,131,3,131,3,326,5,324,2643,28,2644,12,1,11,1
5399,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,5,5,1,1,30,27,4,668,650,17,11,8,3,1
5400,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,12,5,8,1,53,40,15,256,238,78,5,3,2,1
5401,3,0,3,3,1,2,1,1,1,5,0,5,6,1,5,0,28,8,22,2,708,15,694,4787,129,7357,19,3,16,1
5402,3,3,0,8,7,1,1,0,0,10,10,0,11,10,1,0,90,61,39,10,335,235,107,2184,1874,1293,40,37,3,1
5403,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,20,20,2,2,519,519,2,992,969,22,3,1,2,1
5404,2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,16,15,2,1,78,76,3,841,822,121,13,11,2,1
5405,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,25,24,3,2,114,112,3,528,521,8,8,7,1,1
5406,3,1,3,18,0,18,1,1,1,20,0,20,21,1,21,1,51,5,48,2,191,9,185,1674,227,3610,153,5,148,1
5407,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,78,77,13,12,358,353,32,4418,9230,352,57,44,13,1
5408,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,76,16,73,13,147,55,90,2160,880,1265,2,1,1,1
5409,6,2,5,19,1,18,1,1,1,24,2,22,25,3,23,1,50,18,46,14,151,42,112,1327,533,2502,99,13,86,1
5410,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,7,2,6,1,13,5,9,851,68,3206,9,2,7,1
5411,3,1,3,7,0,7,2,1,1,8,0,8,10,1,10,1,126,22,109,5,1593,45,1551,7769,3011,5066,54,3,51,1
5412,4,0,4,134,1,133,1,1,1,137,0,137,138,1,137,0,486,2,485,1,3546,2,3545,30880,52,560744,1569,1,1568,1
5413,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,7,6,3,2,11,8,4,144,128,46,4,3,1,1
5414,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,30,11,5,1,196,85,14,794,343,63,11,5,6,1
5415,3,3,0,5,3,2,0,0,0,8,6,2,8,6,2,0,89,85,7,3,261,247,18,1902,4335,588,85,74,11,1
5416,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,18,2,18,2,46,5,42,394,58,336,12,1,11,1
5417,1,1,0,2,2,2,2,1,1,1,1,0,3,3,2,2,15,5,12,2,119,108,12,4345,1315,3070,10,5,5,1
5418,2,2,0,5,4,1,1,0,0,6,6,0,7,6,1,0,10,10,2,2,23,20,4,189,234,9,12,11,1,1
5419,5,1,5,30,1,29,1,1,1,34,1,33,35,2,34,1,81,17,71,7,273,49,235,2079,780,2254,56,5,51,1
5420,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,9,8,2,121,85,36,2,1,1,1
5421,0,0,0,7,7,1,1,0,0,6,6,0,7,7,1,1,1,1,1,1,11,10,2,20,14,6,8,7,1,1
5422,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,35,15,21,1,55,15,41,1279,16,1262,9,2,7,1
5423,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,36,6,2,2,1056,122,59,5496,1102,345,14,13,1,1
5424,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,1,6,1,8,2,7,50,13,36,3,1,2,1
5425,1,1,1,5,5,0,1,0,0,5,5,0,6,6,1,1,40,40,1,1,184,184,1,1655,2507,6,45,44,1,1
5426,1,1,1,3,2,1,1,1,1,3,2,1,4,3,2,1,87,83,5,1,211,204,8,22563,127288,43,62,60,2,1
5427,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,5,1,5,1,21,4,18,64,25,42,8,4,4,1
5428,1,1,1,1,1,0,2,1,1,0,0,0,2,2,1,1,5,3,2,1,21,19,2,485,613,128,6,5,1,1
5429,3,0,3,4,1,3,1,1,1,6,0,6,7,1,6,0,258,15,244,1,435,16,420,2859,742,4633,27,4,23,1
5430,2,0,2,21,1,20,2,1,1,21,0,21,23,1,22,0,61,2,61,2,1169,39,1155,12432,384,50521,305,4,301,1
5431,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,11,11,4,4,26,21,8,72,41,30,6,2,4,1
5432,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,21,10,14,3,126,36,91,1210,798,657,6,1,5,1
5433,3,0,3,50,1,49,1,1,1,52,0,52,53,1,52,0,341,3,341,3,1889,3,1886,14131,33,32641,751,4,747,1
5434,2,1,1,4,0,4,2,1,1,4,0,4,6,1,5,0,30,5,9,4,363,104,20,1461,785,63,39,30,9,1
5435,3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,27,26,3,2,132,129,5,1161,2076,96,34,31,3,1
5436,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,4,1,4,1,18,1,18,84,6,83,8,2,6,1
5437,2,1,2,1,1,0,1,1,1,2,1,1,3,2,2,1,8,7,3,2,968,195,779,12146,4170,11611,20,17,8,1
5438,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,135,27,4,4,660,132,8,19595,10568,29,19,14,5,1
5439,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,43,31,16,4,213,75,142,542,212,378,8,4,4,1
5440,3,0,3,39,0,39,42,42,42,0,0,0,42,0,42,0,78,0,78,0,3960,0,3959,18092,0,43287,182,0,182,1
5441,1,1,1,2,1,1,1,0,0,2,1,1,3,2,2,1,59,51,46,38,125,107,59,822,649,349,29,8,21,1
5442,7,0,7,11,2,9,1,1,1,17,1,16,18,2,16,0,198,74,178,54,1198,284,945,9494,897,13395,99,20,79,1
5443,0,0,0,224,2,222,0,0,0,224,2,222,112,1,111,0,697,1,682,1,2142,5,2125,130011,106,2011460,300,1,299,1
5444,1,0,1,23,1,23,1,1,1,23,0,23,24,1,24,1,58,2,57,1,158,4,155,1521,16,1946,43,1,42,1
5445,3,1,2,10,1,9,1,1,1,12,1,11,13,2,11,0,165,10,164,9,295,24,277,4834,4076,781,23,7,16,1
5446,2,2,0,3,3,1,2,1,1,3,3,0,5,5,1,1,34,17,1,1,396,197,2,1782,1043,3,53,52,1,1
5447,7,7,0,27,27,1,1,0,0,33,33,0,34,34,1,1,57,57,4,4,1333,1329,5,6151,9979,94,180,177,3,1
5448,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,1,1,1,1,32,32,1,69,74,7,10,9,1,1
5449,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,2,2,2,4,4,2,79,54,23,3,2,1,1
5450,3,0,3,12,2,11,1,1,1,14,1,13,15,2,14,1,12,2,11,1,34,2,33,683,232,1150,25,2,23,1
5451,2,2,1,12,12,0,1,0,0,13,13,0,14,14,1,1,118,117,2,1,247,245,4,1279,2073,17,53,52,1,1
5452,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,4,4,2,2,29,12,18,202,83,161,7,3,4,1
5453,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,27,9,18,3,296,246,69,18991,32913,2607,5,3,2,1
5454,2,2,2,0,0,0,1,1,1,1,1,0,2,2,2,2,16,13,5,2,48,42,7,123,64,161,7,2,5,1
5455,0,0,0,7,2,5,2,1,1,5,1,4,7,2,5,0,22,15,8,1,242,84,174,3591,3527,554,11,3,8,1
5456,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,10,10,1,1,38,38,1,176,208,2,12,11,1,1
5457,2,1,2,1,0,1,1,1,0,2,0,2,3,1,3,1,27,18,10,1,128,105,25,381,259,118,17,6,11,1
5458,3,2,2,4,0,4,1,1,1,6,1,5,7,2,6,1,207,152,64,9,1015,921,97,4039,4820,447,32,21,11,1
5459,2,0,2,37,1,36,1,1,1,38,0,38,39,1,38,0,87,2,87,2,1305,2,1304,5523,8,8986,211,1,210,1
5460,3,0,3,6,1,5,2,1,1,7,0,7,9,1,8,0,20,2,20,2,51,5,47,1306,29,1328,22,1,21,1
5461,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,9,3,8,2,16,3,14,121,8,112,12,3,9,1
5462,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,23,19,5,1,38,22,17,99,62,52,6,4,2,1
5463,3,3,2,2,1,1,2,1,1,3,2,1,5,4,3,2,46,43,5,2,269,262,8,4923,4884,42,12,8,4,1
5464,3,3,1,1,1,0,1,1,0,3,3,0,4,4,1,1,55,55,1,1,158,158,1,824,1710,24,28,27,1,1
5465,1,1,1,5,5,0,1,1,0,5,5,0,6,6,1,1,16,16,2,2,436,434,3,691,726,43,25,24,1,1
5466,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,46,3,21,1,628,5,310,5276,104,2963,20,1,19,1
5467,1,1,0,3,3,1,2,1,1,2,2,0,4,4,1,1,63,58,7,2,631,625,11,35273,70976,6319,38,35,3,1
5468,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,19,10,12,102,67,33,4,1,3,1
5469,0,0,0,6,2,6,0,0,0,6,2,4,3,1,3,1,43,11,37,5,449,55,396,9263,526,26374,28,7,21,1
5470,3,1,2,16,0,16,1,1,1,18,0,18,19,1,18,0,61,3,61,3,494,10,483,2291,41,3779,104,2,102,1
5471,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,64,49,18,3,222,188,35,995,924,99,36,21,15,1
5472,4,1,3,0,0,0,1,1,1,3,0,3,4,1,3,0,99,84,18,3,408,381,28,1329,1037,462,41,27,14,1
5473,4,0,4,17,1,16,1,1,1,20,0,20,21,1,20,0,346,1,346,1,2098,1,2098,41916,24,115639,460,1,459,1
5474,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,28,14,2,2,116,53,6,584,412,15,10,9,1,1
5475,2,1,2,2,0,2,2,1,1,2,0,2,4,1,4,1,10,4,7,1,311,9,306,9055,36,9290,15,1,14,1
5476,3,3,0,7,6,1,1,0,0,9,9,0,10,9,1,0,26,24,3,1,85,74,12,995,1812,15,32,31,1,1
5477,1,1,1,21,1,20,0,0,0,22,2,20,22,2,21,1,119,2,119,2,365,19,347,2891,36,4154,103,2,101,1
5478,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,4,3,2,27,11,21,191,52,136,5,2,3,1
5479,1,1,0,4,4,2,2,1,1,3,3,0,5,5,2,2,79,72,19,12,402,351,52,2176,3095,732,75,58,17,1
5480,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,1,1,1,1,19,19,1,41,41,3,12,11,1,1
5481,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,1,83,81,2,570,537,29,2,1,1,1
5482,0,0,0,4,1,4,1,1,1,3,0,3,4,1,4,1,3,2,3,2,16,2,15,22,3,22,18,2,16,1
5483,5,5,3,7,7,0,0,0,0,12,12,0,12,12,3,3,245,241,11,7,865,852,19,1848,1985,86,76,67,9,1
5484,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,2,1,11,7,3,2,1,1,1
5485,2,2,2,8,6,3,0,0,0,10,8,2,10,8,5,3,251,240,21,11,1087,1050,38,11600,11532,492,44,26,18,1
5486,2,2,1,1,1,0,1,1,0,2,2,0,3,3,1,1,24,22,4,2,95,90,6,158,105,52,6,5,1,1
5487,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,6,3,1,1,16,8,1,458,226,2,2,1,1,1
5488,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,4,2,3,1,16,9,9,118,88,57,4,2,2,1
5489,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,24,4,3,3,186,19,13,3210,517,17,11,9,2,1
5490,2,0,2,8,1,7,1,1,1,9,0,9,10,1,9,0,16,4,16,4,77,9,73,489,174,512,31,5,26,1
5491,1,1,1,8,7,1,0,0,0,9,8,1,9,8,2,1,41,41,1,1,738,738,1,5656,6652,60,49,47,2,1
5492,5,0,5,279,1,279,1,1,1,283,0,283,284,1,284,1,763,1,763,1,10185,1,10185,89067,6,207403,1000,1,999,1
5493,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,12,2,1,1,36,6,1,96,13,2,2,1,1,1
5494,4,4,0,34,33,1,1,0,0,37,37,0,38,37,1,0,80,75,7,2,303,291,14,3226,7104,41,119,112,7,1
5495,4,0,4,10,1,9,1,1,1,13,0,13,14,1,13,0,609,16,606,13,4916,39,4892,29184,143,41758,74,3,71,1
5496,2,0,2,15,1,14,1,1,1,16,0,16,17,1,16,0,114,1,114,1,1681,5,1680,18765,34,111483,170,2,168,1
5497,5,0,5,56,1,56,1,1,1,60,0,60,61,1,61,1,158,9,155,6,976,34,947,29066,2413,35288,160,4,156,1
5498,3,1,3,11,0,11,1,1,1,13,0,13,14,1,14,1,193,73,127,7,761,343,422,8516,19941,3174,164,61,103,1
5499,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,14,7,8,1,52,18,35,428,237,220,9,2,7,1
5500,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,10,10,2,2,147,135,14,590,577,187,19,16,3,1
5501,1,0,1,2,2,1,2,1,1,1,1,0,3,2,2,1,22,14,10,2,54,30,25,296,375,90,12,7,5,1
5502,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,11,3,9,1,88,36,54,947,306,1038,16,4,12,1
5503,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,1,5,1,9,4,6,60,12,49,5,3,2,1
5504,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1,1
5505,2,1,1,17,0,17,1,1,1,18,0,18,19,1,18,0,79,9,72,2,279,55,225,2212,151,3171,76,9,67,1
5506,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,27,25,4,2,167,163,5,1065,1272,19,27,26,1,1
5507,3,0,3,5,1,5,1,1,1,7,0,7,8,1,8,1,113,23,96,6,1796,126,1677,16668,480,17793,71,6,65,1
5508,2,2,2,12,12,0,0,0,0,14,14,0,14,14,2,2,108,106,4,2,560,550,11,1696,1945,450,88,83,5,1
5509,1,0,1,15,1,14,1,1,1,15,0,15,16,1,15,0,8,1,8,1,45,1,45,112,4,192,18,1,17,1
5510,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,105,105,1,1,601,576,26,2268,2726,63,24,23,2,1
5511,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,225,221,4,0,8058,8052,5,48337,48305,31,4,1,3,1
5512,5,0,5,26,3,24,0,0,0,31,3,28,31,3,29,1,15,2,15,2,57,16,45,1481,107,5273,53,4,49,1
5513,2,0,2,21,1,20,1,1,1,22,0,22,23,1,22,0,13,1,13,1,33,1,33,228,2,233,30,1,29,1
5514,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,3,3,34,17,16,2,1,1,1
5515,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,11,6,6,1,12,7,6,449,438,11,7,1,6,1
5516,0,0,0,5,1,4,2,1,1,3,0,3,5,1,4,0,18,1,18,1,36,4,34,15109,16,44912,14,4,10,1
5517,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,16,1,16,1,50,6,45,219,7,211,3,1,2,1
5518,7,1,7,104,0,104,1,1,1,110,0,110,111,1,111,1,986,8,982,4,19141,11,19132,101625,216,458740,685,4,681,1
5519,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,3,3,1,29,16,12,2,1,1,1
5520,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,4,1,1,34,32,3,175,130,44,2,1,1,1
5521,3,1,2,2,1,1,2,1,1,3,1,2,5,2,3,0,11,8,4,1,26,21,6,616,106,511,10,6,4,1
5522,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,34,1,34,1,48,3,46,10599,11,20846,17,2,15,1
5523,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,258,3,255,1,386,49,337,42343,314,84764,18,2,16,1
5524,0,0,0,7,1,6,1,1,1,6,0,6,7,1,6,0,3,1,3,1,6,1,6,19,4,26,8,1,7,1
5525,2,2,2,4,0,4,1,1,0,5,1,4,6,2,6,2,37,22,17,2,425,60,376,1882,343,1626,22,13,9,1
5526,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,4,1,1,27,27,1,46,43,2,2,1,1,1
5527,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,28,14,1,1,40,20,1,2500,1226,54,6,4,2,1
5528,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,13,11,4,2,72,61,12,262,557,17,15,14,1,1
5529,4,0,4,156,1,155,1,1,1,159,0,159,160,1,159,0,1001,2,1001,2,5162,5,5159,79685,60,151233,732,2,730,1
5530,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,37,14,25,2,281,107,175,979,480,498,6,4,2,1
5531,5,1,5,8,0,8,1,1,1,12,0,12,13,1,13,1,1,1,1,1,19,2,18,36,6,38,19,1,18,1
5532,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,5,4,2,1,7,5,3,31,8,22,5,3,2,1
5533,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,6,5,2,22,13,15,4,2,2,1
5534,6,1,5,51,8,44,0,0,0,57,9,48,57,9,49,1,95,54,60,19,403,157,258,2676,1018,4040,129,21,108,1
5535,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,26,7,21,2,51,19,34,748,144,1071,11,2,9,1
5536,3,0,3,119,1,118,1,1,1,121,0,121,122,1,121,0,639,2,639,2,4932,6,4929,26060,77,39271,355,3,352,1
5537,4,0,4,26,1,26,1,1,1,29,0,29,30,1,30,1,124,4,124,4,1715,16,1703,5867,76,8159,203,2,201,1
5538,4,0,4,11,1,10,1,1,1,14,0,14,15,1,14,0,925,25,901,1,1352,25,1328,23981,1141,31052,99,8,91,1
5539,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,7,2,6,1,39,4,36,95,15,85,5,4,1,1
5540,2,0,2,5,1,4,2,1,1,5,0,5,7,1,6,0,86,11,77,2,468,56,413,23973,289,24384,52,10,42,1
5541,2,0,2,5,1,4,1,1,1,6,0,6,7,1,6,0,109,2,108,1,280,2,279,1318,51,2136,58,3,55,1
5542,1,1,1,11,11,0,1,1,0,11,11,0,12,12,1,1,143,138,33,28,276,269,35,16957,17609,63,83,81,2,1
5543,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,15,1,15,1,70,1,70,338,5,362,6,1,5,1
5544,1,0,1,26,1,25,1,1,1,26,0,26,27,1,26,0,62,1,62,1,171,4,168,1591,9,2111,53,2,51,1
5545,0,0,0,11,1,10,1,1,1,10,0,10,11,1,10,0,6,1,6,1,9,1,9,28,5,62,17,1,16,1
5546,4,1,3,5,0,5,1,1,1,8,0,8,9,1,8,0,24,4,22,2,57,5,51,358,38,389,25,5,20,1
5547,1,0,1,8,1,7,1,1,1,8,0,8,9,1,8,0,4,1,4,1,18,1,18,88,5,102,10,1,9,1
5548,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,11,9,4,4,128,120,8,545,518,19,8,5,3,1
5549,3,3,0,174,173,1,1,0,0,176,176,0,177,176,1,0,490,490,3,3,6113,6108,6,84519,1062243,39,1306,1304,2,1
5550,8,0,8,74,1,73,1,1,1,81,0,81,82,1,81,0,21,1,21,1,639,38,612,2067,125,5758,214,5,209,1
